dataset,model,method,schedule,reference,query_id,n_highest,membership_cutoff,gained_count,lost_count,gained_ids,lost_ids,membership_changed,integer_recall_cancellation,delta_Recall20,delta_nDCG20,abs_delta_nDCG20,delta_nDCG10,abs_delta_nDCG10,numerical_zero_nDCG20,numerical_zero_nDCG10
wands,gte_modernbert,raw,C2s5,C0,112,266,20,5,5,"[""12204"",""26671"",""31926"",""39122"",""7980""]","[""3270"",""33169"",""37434"",""5349"",""6320""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s5,C0,115,202,20,6,6,"[""12180"",""37454"",""4031"",""42089"",""42311"",""5121""]","[""12402"",""13867"",""32432"",""34812"",""36531"",""9495""]",True,True,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C2s5,C0,144,116,20,4,4,"[""10262"",""12263"",""15521"",""16494""]","[""15562"",""20098"",""36807"",""7870""]",True,True,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C2s5,C0,172,42,20,2,2,"[""19487"",""25685""]","[""37418"",""40933""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C2s5,C0,227,176,20,7,7,"[""12669"",""24826"",""2718"",""29738"",""33157"",""36637"",""42""]","[""10255"",""28505"",""35908"",""40763"",""8152"",""8304"",""9580""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s5,C0,229,133,20,6,6,"[""12714"",""19708"",""19712"",""24913"",""27490"",""37672""]","[""19733"",""21827"",""30293"",""3057"",""37684"",""37904""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s5,C0,231,307,20,6,6,"[""20188"",""20196"",""20206"",""22790"",""7793"",""7842""]","[""22791"",""22792"",""32015"",""32016"",""3211"",""7791""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,-2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C2s5,C0,234,107,20,1,1,"[""25378""]","[""25396""]",True,True,0.0,0.0,0.0,-1.1102230246251565e-16,1.1102230246251565e-16,True,True
wands,gte_modernbert,raw,C2s5,C0,245,57,20,3,3,"[""17814"",""18899"",""36542""]","[""18414"",""37520"",""7946""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s5,C0,248,39,20,2,2,"[""25501"",""6734""]","[""37183"",""6735""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s5,C0,355,30,20,1,1,"[""19432""]","[""35702""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s5,C0,368,81,20,2,2,"[""10334"",""38765""]","[""35820"",""8611""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s5,C0,418,608,20,7,7,"[""13805"",""14193"",""23638"",""25654"",""25753"",""34199"",""7090""]","[""14241"",""16041"",""19918"",""22061"",""3089"",""3673"",""36850""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s5,C0,420,766,20,6,6,"[""27076"",""33780"",""33788"",""33834"",""33866"",""40719""]","[""27011"",""27174"",""27236"",""33838"",""33852"",""7056""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s5,C0,422,428,20,6,6,"[""29661"",""308"",""30853"",""33603"",""35655"",""37041""]","[""25227"",""25671"",""28929"",""35762"",""38392"",""6705""]",True,True,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s5,C0,423,285,20,7,7,"[""22497"",""23944"",""3439"",""37229"",""38724"",""40249"",""5805""]","[""10366"",""16549"",""22495"",""29517"",""40259"",""5249"",""6700""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s5,C0,426,223,20,4,4,"[""2292"",""29681"",""31084"",""8794""]","[""22621"",""25235"",""8070"",""8465""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s5,C0,433,113,20,4,4,"[""1783"",""23668"",""6235"",""724""]","[""22049"",""22835"",""41731"",""6236""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,-2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C2s5,C0,442,70,20,5,5,"[""16065"",""2177"",""35368"",""7245"",""9168""]","[""18495"",""36912"",""4577"",""7449"",""7679""]",True,True,0.0,-2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,True,True
wands,gte_modernbert,raw,C2s5,C0,464,85,20,1,1,"[""16216""]","[""16217""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
wands,gte_modernbert,raw,C2s5,C0,470,45,20,3,3,"[""14386"",""32858"",""37420""]","[""14073"",""29149"",""38523""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
esci,minilm,raw,C2s2,C0,48914,22,20,1,1,"[""B08GKMGZP8""]","[""B08B3VHN54""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
esci,minilm,raw_hybrid,C2s2,C0,600,26,20,1,1,"[""B08Y9BVLM3""]","[""B08SW7FFL4""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
esci,minilm,raw_hybrid,C2s3,C0,82977,35,20,1,1,"[""B07J2BJG88""]","[""B08PKVVXX6""]",True,True,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,True,True
esci,bge_base,raw,C1,C0,66396,23,20,1,1,"[""B00FRMSMRE""]","[""B00FFZQ12G""]",True,True,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
esci,bge_base,raw,C2s2,C0,63917,28,20,1,1,"[""0385345623""]","[""1524762156""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
esci,bge_base,raw,C2s4,C0,63917,28,20,1,1,"[""0385345623""]","[""1524762156""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
esci,bge_base,raw,C2s5,C0,45464,16,20,1,1,"[""B07X5HCPPC""]","[""B0761YFX3C""]",True,True,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,True,True
esci,bge_base,raw,C2s5,C0,63917,28,20,1,1,"[""0385345623""]","[""1524762156""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
esci,bge_base,raw_hybrid,C1,C0,13089,32,20,1,1,"[""B07MBBRCR9""]","[""B0094G36TS""]",True,True,0.0,0.0,0.0,0.0,0.0,True,True
