dataset,model,method,schedule,K,comparator,metric,estimate,ci_low,ci_high,queries,pairs,weighting,bootstrap_seed,bootstrap_resamples,interval
esci,minilm,raw,seven_mean,20,raw:C0,persistent_omission,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,seven_mean,20,raw:seven_mean,Recall,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,seven_mean,20,raw:seven_mean,nDCG,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,seven_mean,20,raw:seven_mean,persistent_inclusion,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,seven_mean,20,raw:seven_mean,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,seven_mean,20,raw:seven_mean,persistent_omission,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,C0,100,raw:C0,Recall,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,C0,100,raw:C0,nDCG,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,C0,100,raw:C0,persistent_inclusion,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,C0,100,raw:C0,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,C0,100,raw:C0,persistent_omission,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,C0,100,raw:seven_mean,Recall,-0.00056963393457810853,-0.0043182263899591402,0.002418114576135976,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,C0,100,raw:seven_mean,nDCG,0.00050783525045311473,-0.0010273402043694067,0.0020281728301551473,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,C0,100,raw:seven_mean,persistent_inclusion,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,C0,100,raw:seven_mean,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,C0,100,raw:seven_mean,persistent_omission,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,seven_mean,100,raw:C0,Recall,0.00056963393457810853,-0.0024181145761359769,0.0043182263899591367,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,seven_mean,100,raw:C0,nDCG,-0.00050783525045311473,-0.0020281728301551477,0.0010273402043694064,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,seven_mean,100,raw:C0,persistent_inclusion,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,seven_mean,100,raw:C0,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,seven_mean,100,raw:C0,persistent_omission,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,seven_mean,100,raw:seven_mean,Recall,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,seven_mean,100,raw:seven_mean,nDCG,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,seven_mean,100,raw:seven_mean,persistent_inclusion,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,seven_mean,100,raw:seven_mean,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw,seven_mean,100,raw:seven_mean,persistent_omission,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,C0,20,raw:C0,Recall,0.034879455396749082,0.015611692694792642,0.054609057838804632,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,C0,20,raw:C0,nDCG,0.037267407862409271,0.022715937565822172,0.051387958565878349,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,C0,20,raw:C0,persistent_inclusion,0.043776606048194999,0.024525834866072772,0.063417587184922297,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,C0,20,raw:C0,VI,-0.0076903883064026769,-0.019050372818950639,0.0030582108043023986,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,C0,20,raw:C0,persistent_omission,-0.036086217741792312,-0.053914511330651026,-0.018282384087210165,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,C0,20,raw:seven_mean,Recall,0.038637656779622109,0.019918786973898574,0.057943548037760723,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,C0,20,raw:seven_mean,nDCG,0.038995659338022341,0.024715789828241401,0.052980634019136191,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,C0,20,raw:seven_mean,persistent_inclusion,0.043776606048194999,0.024525834866072772,0.063417587184922297,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,C0,20,raw:seven_mean,VI,-0.0076903883064026769,-0.019050372818950639,0.0030582108043023986,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,C0,20,raw:seven_mean,persistent_omission,-0.036086217741792312,-0.053914511330651026,-0.018282384087210165,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,seven_mean,20,raw:C0,Recall,0.03539038413704252,0.016635001964320537,0.054389319602332765,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,seven_mean,20,raw:C0,nDCG,0.036796392435900244,0.022047947163410121,0.051030015035309795,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,seven_mean,20,raw:C0,persistent_inclusion,0.043776606048194999,0.024525834866072772,0.063417587184922297,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,seven_mean,20,raw:C0,VI,-0.0076903883064026769,-0.019050372818950639,0.0030582108043023986,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,seven_mean,20,raw:C0,persistent_omission,-0.036086217741792312,-0.053914511330651026,-0.018282384087210165,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,seven_mean,20,raw:seven_mean,Recall,0.039148585519915541,0.021183239567072978,0.057570545215328589,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,seven_mean,20,raw:seven_mean,nDCG,0.03852464391151332,0.024148972831705178,0.052549060908499007,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,seven_mean,20,raw:seven_mean,persistent_inclusion,0.043776606048194999,0.024525834866072772,0.063417587184922297,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,seven_mean,20,raw:seven_mean,VI,-0.0076903883064026769,-0.019050372818950639,0.0030582108043023986,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,seven_mean,20,raw:seven_mean,persistent_omission,-0.036086217741792312,-0.053914511330651026,-0.018282384087210165,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,C0,100,raw:C0,Recall,0.034317905221391089,0.021671150639732489,0.048154291150759615,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,C0,100,raw:C0,nDCG,0.036539063204511293,0.025287742510487259,0.047725402461402743,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,C0,100,raw:C0,persistent_inclusion,0.037855229713124397,0.024898460824960063,0.051967525599797885,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,C0,100,raw:C0,VI,-0.0085347277231044762,-0.015018576750478052,-0.0030350979853109119,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,C0,100,raw:C0,persistent_omission,-0.029320501990019919,-0.042171358119819098,-0.017671671113828263,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,C0,100,raw:seven_mean,Recall,0.033748271286812986,0.021598458298834552,0.046926504981325876,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,C0,100,raw:seven_mean,nDCG,0.037046898454964401,0.025969518780421069,0.048108157614460752,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,C0,100,raw:seven_mean,persistent_inclusion,0.037855229713124397,0.024898460824960063,0.051967525599797885,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,C0,100,raw:seven_mean,VI,-0.0085347277231044762,-0.015018576750478052,-0.0030350979853109119,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,C0,100,raw:seven_mean,persistent_omission,-0.029320501990019919,-0.042171358119819098,-0.017671671113828263,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,seven_mean,100,raw:C0,Recall,0.034311526607798043,0.021758895679021163,0.048206310412972089,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,seven_mean,100,raw:C0,nDCG,0.036192209750441837,0.024584257195964132,0.047865690482928019,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,seven_mean,100,raw:C0,persistent_inclusion,0.037855229713124397,0.024898460824960063,0.051967525599797885,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,seven_mean,100,raw:C0,VI,-0.0085347277231044762,-0.015018576750478052,-0.0030350979853109119,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,seven_mean,100,raw:C0,persistent_omission,-0.029320501990019919,-0.042171358119819098,-0.017671671113828263,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,seven_mean,100,raw:seven_mean,Recall,0.033741892673219934,0.02179995232262228,0.046906803165363976,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,seven_mean,100,raw:seven_mean,nDCG,0.036700045000894951,0.025248226005193632,0.047938957599544064,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,seven_mean,100,raw:seven_mean,persistent_inclusion,0.037855229713124397,0.024898460824960063,0.051967525599797885,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,seven_mean,100,raw:seven_mean,VI,-0.0085347277231044762,-0.015018576750478052,-0.0030350979853109119,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,raw_hybrid,seven_mean,100,raw:seven_mean,persistent_omission,-0.029320501990019919,-0.042171358119819098,-0.017671671113828263,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,canonical_hybrid_field_priority_type,fixed,20,raw:C0,Recall,0.035400274016265103,0.015968767910304847,0.054632004106246843,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,canonical_hybrid_field_priority_type,fixed,20,raw:C0,nDCG,0.035541644907096964,0.020815055073887513,0.049855436636932655,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,canonical_hybrid_field_priority_type,fixed,20,raw:C0,persistent_inclusion,0.06023349147546489,0.041238366403127495,0.080134420195108899,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,canonical_hybrid_field_priority_type,fixed,20,raw:C0,VI,-0.040373317303826914,-0.049963741467306075,-0.031977077572977783,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,canonical_hybrid_field_priority_type,fixed,20,raw:C0,persistent_omission,-0.019860174171637952,-0.038373970717607786,-0.0010299392186732821,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,canonical_hybrid_field_priority_type,fixed,20,raw:seven_mean,Recall,0.039158475399138123,0.020409757927168221,0.058002645346946151,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,canonical_hybrid_field_priority_type,fixed,20,raw:seven_mean,nDCG,0.037269896382710027,0.022774722866119403,0.0513594161882222,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,canonical_hybrid_field_priority_type,fixed,20,raw:seven_mean,persistent_inclusion,0.06023349147546489,0.041238366403127495,0.080134420195108899,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,canonical_hybrid_field_priority_type,fixed,20,raw:seven_mean,VI,-0.040373317303826914,-0.049963741467306075,-0.031977077572977783,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,canonical_hybrid_field_priority_type,fixed,20,raw:seven_mean,persistent_omission,-0.019860174171637952,-0.038373970717607786,-0.0010299392186732821,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,canonical_hybrid_field_priority_type,fixed,20,field_priority_type:fixed,Recall,0.040117407067956808,0.020940759544780325,0.059505197361436342,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,canonical_hybrid_field_priority_type,fixed,20,field_priority_type:fixed,nDCG,0.037841147465920377,0.023353188871476204,0.051856726005552738,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,canonical_hybrid_field_priority_type,fixed,20,field_priority_type:fixed,persistent_inclusion,0.040117407067956808,0.020940759544780325,0.059505197361436342,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,canonical_hybrid_field_priority_type,fixed,20,field_priority_type:fixed,VI,0,0,0,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,canonical_hybrid_field_priority_type,fixed,20,field_priority_type:fixed,persistent_omission,-0.040117407067956808,-0.059505197361436349,-0.020940759544780328,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
esci,minilm,canonical_hybrid_field_priority_type,fixed,20,BM25:fixed,Recall,0.038070356491996887,0.021034139315499946,0.05506587089643207,499,4434,query_macro,2026091701,10000,95% unadjusted paired query-cluster percentile
