dataset,model,intervention,target_support,catalog_size,K,variable,rank,query_balanced_ecdf,pair_micro_ecdf,crossing_pairs,crossing_queries,weighting
wands,bge_base,target_only,full,42994,100,worst_rank,301,0.916473493346124,0.905921052631579,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,302,0.9166362537627908,0.90625,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,303,0.9175864593570936,0.9078947368421052,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,304,0.9184676672695514,0.9088815789473684,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,305,0.9185255376399218,0.9092105263157896,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,306,0.9185792317979976,0.9095394736842104,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,307,0.9193723189192096,0.9105263157894736,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,308,0.9208150025855556,0.913157894736842,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,309,0.9211773787188048,0.9138157894736842,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,310,0.9212365643248652,0.9141447368421052,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,311,0.9216503619943568,0.9151315789473684,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,312,0.92217119532769,0.9154605263157894,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,313,0.9222869360684308,0.9161184210526316,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,314,0.922675451655078,0.9171052631578948,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,316,0.9228699115789192,0.9177631578947368,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,317,0.923256914150073,0.91875,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,318,0.9235310369570906,0.9190789473684212,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,320,0.9240530610882846,0.9203947368421052,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,322,0.9264141721993956,0.9213815789473684,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,323,0.926726159949706,0.9226973684210528,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,324,0.9274021910944872,0.9236842105263158,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,325,0.9301691181778204,0.924342105263158,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,326,0.9304362121949143,0.925,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,327,0.9305769779606802,0.9253289473684212,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,328,0.9310612615864112,0.9259868421052632,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,329,0.9313092774594272,0.9263157894736842,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,330,0.9313629716175028,0.9266447368421052,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,331,0.932026614090621,0.9276315789473684,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,332,0.9320803082486968,0.9279605263157896,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,333,0.9322117949247136,0.9286184210526316,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,334,0.9322677985089428,0.9289473684210526,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,335,0.9345725672199616,0.930592105263158,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,336,0.9347405779726496,0.930921052631579,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,337,0.9350836239825772,0.9315789473684212,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,340,0.9352016185521754,0.9322368421052633,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,342,0.935637117610556,0.9328947368421052,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,343,0.9357412842772226,0.9332236842105264,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,344,0.9358944705517324,0.9335526315789474,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,346,0.935948164709808,0.9338815789473685,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,347,0.9369272621298776,0.9351973684210526,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,349,0.9373499674438872,0.9358552631578948,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,350,0.9379469383099552,0.936842105263158,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,352,0.9385008404263576,0.937828947368421,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,354,0.9388154662766978,0.9384868421052632,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,355,0.9392494940544756,0.9388157894736842,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,356,0.9411455918406691,0.9398026315789474,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,357,0.9412552895829742,0.9404605263157896,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,358,0.941621088218862,0.9414473684210526,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,359,0.9418578306431044,0.9417763157894736,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,361,0.94194463619866,0.9421052631578948,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,363,0.9420329130348182,0.9424342105263158,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,364,0.9422741411049936,0.943092105263158,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,367,0.9426388498204074,0.944078947368421,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,368,0.9430973612164189,0.9447368421052632,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,369,0.9433867130682708,0.9450657894736842,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,370,0.9435088838501636,0.9457236842105264,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,371,0.9437693005168304,0.9460526315789474,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,372,0.946373467183497,0.9463815789473684,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,373,0.9476755505168304,0.9467105263157894,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,375,0.947729244674906,0.9470394736842104,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,377,0.9481298857005472,0.9473684210526316,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,378,0.9482053687923344,0.9476973684210528,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,380,0.9482590629504102,0.9480263157894736,3040,192,"equal weight per crossing query, equal products within query"
wands,bge_base,target_only,full,42994,100,worst_rank,382,0.948390549626427,0.9486842105263158,3040,192,"equal weight per crossing query, equal products within query"
