claim_id,manuscript_location,claim,dataset,encoder,intervention,cutoff,schedule_family,queries,pairs,query_support,relevance_definition,weighting,comparator,source_file,source_columns,source_selector,run_id,model_revision,serializer_revision,repository_revision,full_precision_recomputation,manuscript_value,formatted_recomputation,display_scale,display_decimals,status,discrepancy,bootstrap_population,bootstrap_pairing,bootstrap_resamples,bootstrap_seed,ci_low,ci_high,interval,notes,ci_units,resolution
S6-0247,p8 Table 1,canonical_hybrid_field_priority_type Recall,wands,minilm,catalog_wide,100,fixed,308,21299,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,Recall,wands/minilm/canonical_hybrid_field_priority_type/fixed/100/Recall,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.65709994517276671,65.71,65.71,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.6193556986763451,0.69476362503681643,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0248,p8 Table 1,canonical_hybrid_field_priority_type VI,wands,minilm,catalog_wide,100,fixed,308,21299,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,VI,wands/minilm/canonical_hybrid_field_priority_type/fixed/100/VI,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0,0.00,0.00,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0,0,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0249,p8 Table 1,canonical_hybrid_field_priority_type nDCG,wands,minilm,catalog_wide,20,fixed,308,21299,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,nDCG,wands/minilm/canonical_hybrid_field_priority_type/fixed/20/nDCG,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.69884190057482976,0.6988,0.6988,1,4,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.6681701243638708,0.7288037507108186,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0250,p8 Table 1,canonical_hybrid_field_priority_type Recall,wands,bge_base,catalog_wide,100,fixed,308,21299,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,Recall,wands/bge_base/canonical_hybrid_field_priority_type/fixed/100/Recall,revision_section6_20260924 (executed 2026-09-25),a5beb1e3e68b9ab74eb54cfd186867f64f240e1a,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.67829953091908357,67.83,67.83,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.64064300974374055,0.71474375774531673,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0251,p8 Table 1,canonical_hybrid_field_priority_type VI,wands,bge_base,catalog_wide,100,fixed,308,21299,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,VI,wands/bge_base/canonical_hybrid_field_priority_type/fixed/100/VI,revision_section6_20260924 (executed 2026-09-25),a5beb1e3e68b9ab74eb54cfd186867f64f240e1a,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0,0.00,0.00,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0,0,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0252,p8 Table 1,canonical_hybrid_field_priority_type nDCG,wands,bge_base,catalog_wide,20,fixed,308,21299,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,nDCG,wands/bge_base/canonical_hybrid_field_priority_type/fixed/20/nDCG,revision_section6_20260924 (executed 2026-09-25),a5beb1e3e68b9ab74eb54cfd186867f64f240e1a,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.72619245825225687,0.7262,0.7262,1,4,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.6963400084448983,0.7553081442018148,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0253,p8 Table 1,raw Recall,esci,minilm,catalog_wide,100,seven_mean,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,Recall,esci/minilm/raw/seven_mean/100/Recall,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.8619282922438799,86.19,86.19,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.83822567681418936,0.88466628860077634,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0254,p8 Table 1,raw VI,esci,minilm,catalog_wide,100,seven_mean,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,VI,esci/minilm/raw/seven_mean/100/VI,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.014129181977378299,1.41,1.41,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.0085756178616899995,0.020815482518576199,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0255,p8 Table 1,raw nDCG,esci,minilm,catalog_wide,20,seven_mean,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,nDCG,esci/minilm/raw/seven_mean/20/nDCG,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.60190247946925701,0.6019,0.6019,1,4,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.57653269606197,0.62678747253531863,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0256,p8 Table 1,raw Recall,esci,bge_base,catalog_wide,100,seven_mean,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,Recall,esci/bge_base/raw/seven_mean/100/Recall,revision_section6_20260924 (executed 2026-09-25),a5beb1e3e68b9ab74eb54cfd186867f64f240e1a,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.91041342421919524,91.04,91.04,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.8911174665184326,0.92909009584233082,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0257,p8 Table 1,raw VI,esci,bge_base,catalog_wide,100,seven_mean,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,VI,esci/bge_base/raw/seven_mean/100/VI,revision_section6_20260924 (executed 2026-09-25),a5beb1e3e68b9ab74eb54cfd186867f64f240e1a,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.0072012176997604998,0.72,0.72,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.0047076062249980996,0.010066998071739599,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0258,p8 Table 1,raw nDCG,esci,bge_base,catalog_wide,20,seven_mean,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,nDCG,esci/bge_base/raw/seven_mean/20/nDCG,revision_section6_20260924 (executed 2026-09-25),a5beb1e3e68b9ab74eb54cfd186867f64f240e1a,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.66226129528156763,0.6623,0.6623,1,4,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.63807946503677382,0.68572104815833601,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0259,p8 Table 1,lexical_ascending Recall,esci,minilm,catalog_wide,100,fixed,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,Recall,esci/minilm/lexical_ascending/fixed/100/Recall,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.8641170055065267,86.41,86.41,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.84050202364848448,0.88685980626938155,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0260,p8 Table 1,lexical_ascending VI,esci,minilm,catalog_wide,100,fixed,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,VI,esci/minilm/lexical_ascending/fixed/100/VI,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0,0.00,0.00,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0,0,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0261,p8 Table 1,lexical_ascending nDCG,esci,minilm,catalog_wide,20,fixed,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,nDCG,esci/minilm/lexical_ascending/fixed/20/nDCG,revision_section6_20260924 (executed 2026-09-25),1110a243fdf4706b3f48f1d95db1a4f5529b4d41,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.60154769502741356,0.6015,0.6015,1,4,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.57604992387833664,0.62638149823606692,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0262,p8 Table 1,lexical_ascending Recall,esci,bge_base,catalog_wide,100,fixed,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,Recall,esci/bge_base/lexical_ascending/fixed/100/Recall,revision_section6_20260924 (executed 2026-09-25),a5beb1e3e68b9ab74eb54cfd186867f64f240e1a,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0.91045091229409381,91.05,91.05,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0.89108709840902944,0.92918605772167817,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
S6-0263,p8 Table 1,lexical_ascending VI,esci,bge_base,catalog_wide,100,fixed,499,4434,308 WANDS eligible heldout / 499 ESCI eligible sampled; fitting queries restricted to nonempty target support,WANDS Exact / ESCI E for inclusion; nDCG direct gains WANDS 3/1/0 and ESCI 1/.1/.01/0,query_macro,,tables/controls_complete.csv,VI,esci/bge_base/lexical_ascending/fixed/100/VI,revision_section6_20260924 (executed 2026-09-25),a5beb1e3e68b9ab74eb54cfd186867f64f240e1a,0751cdb3cabd54e3d7256b5dd0d6a3ebebaa2d826fda080b24ee31ed0a34e027,13531f653db51234d70c51ae4b107e73f92a912d,0,0.00,0.00,100,2,PASS,,eligible queries within the named support,same query sampled jointly across compared conditions; all its products retained,10000,2026091701,0,0,95% unadjusted paired query-cluster percentile,,"raw metric units, before display_scale; a direction predicate retains its underlying delta interval",verified against saved evidence
