query_id,persistent_inclusion,VI,persistent_omission,source_order_inclusion,seven_schedule_mean_inclusion,n_highest,dataset,model,intervention,target_support,K,status,schedule_family,catalog_size
74654,0.84615384615384615,0,0.15384615384615385,0.84615384615384615,0.84615384615384615,13,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
74782,0.25,0,0.75,0.25,0.25,4,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
75417,1,0,0,1,1,6,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
75512,1,0,0,1,1,13,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
75831,0.5,0,0.5,0.5,0.5,6,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
75925,0.40000000000000002,0.40000000000000002,0.20000000000000001,0.80000000000000004,0.54285714285714293,5,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
76144,1,0,0,1,1,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
76820,0.66666666666666663,0,0.33333333333333331,0.66666666666666663,0.66666666666666663,6,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
76904,0.59999999999999998,0,0.40000000000000002,0.59999999999999998,0.59999999999999998,5,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
76950,1,0,0,1,1,22,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
76969,1,0,0,1,1,6,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
77343,1,0,0,1,1,9,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
79505,1,0,0,1,1,3,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
80305,1,0,0,1,1,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
80453,1,0,0,1,1,4,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
80880,1,0,0,1,1,1,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
81029,0,0,1,0,0,1,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
81301,1,0,0,1,1,4,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
81478,0.5,0,0.5,0.5,0.5,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
81547,0,0,1,0,0,1,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
82738,1,0,0,1,1,1,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
82799,1,0,0,1,1,12,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
82836,1,0,0,1,1,7,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
82977,1,0,0,1,1,6,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
83182,1,0,0,1,1,1,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
84011,1,0,0,1,1,10,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
84333,0.42857142857142855,0,0.5714285714285714,0.42857142857142855,0.42857142857142855,7,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
84543,1,0,0,1,1,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
84692,1,0,0,1,1,6,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
84752,0.8571428571428571,0,0.14285714285714285,0.8571428571428571,0.8571428571428571,7,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
84990,1,0,0,1,1,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
85202,1,0,0,1,1,3,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
85743,1,0,0,1,1,8,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
85956,1,0,0,1,1,1,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
87048,1,0,0,1,1,9,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
87098,1,0,0,1,1,1,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
87123,1,0,0,1,1,7,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
87931,1,0,0,1,1,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
88972,1,0,0,1,1,1,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
89016,0,1,0,0,0.7142857142857143,1,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
89094,1,0,0,1,1,3,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
89443,0.5,0,0.5,0.5,0.5,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
90070,1,0,0,1,1,1,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
90523,1,0,0,1,1,3,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
90653,1,0,0,1,1,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
90835,1,0,0,1,1,4,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
90983,0.5,0,0.5,0.5,0.5,4,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
91113,1,0,0,1,1,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
91245,1,0,0,1,1,3,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
91267,1,0,0,1,1,3,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
91452,1,0,0,1,1,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
91498,0,0,1,0,0,1,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
91539,1,0,0,1,1,7,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
91847,1,0,0,1,1,14,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
92217,1,0,0,1,1,27,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
92320,1,0,0,1,1,8,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
92627,0,0,1,0,0,16,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
92663,0.5,0,0.5,0.5,0.5,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
92720,1,0,0,1,1,8,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
92928,0.40000000000000002,0.20000000000000001,0.40000000000000002,0.40000000000000002,0.42857142857142855,5,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
93169,1,0,0,1,1,4,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
93559,1,0,0,1,1,10,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
93654,1,0,0,1,1,10,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
93758,1,0,0,1,1,6,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
94456,1,0,0,1,1,11,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
94878,1,0,0,1,1,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
94932,0.88888888888888884,0,0.1111111111111111,0.88888888888888884,0.88888888888888884,9,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
95116,0.83333333333333337,0,0.16666666666666666,0.83333333333333337,0.83333333333333337,6,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
95136,0.5,0,0.5,0.5,0.5,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
95453,0.66666666666666663,0,0.33333333333333331,0.66666666666666663,0.66666666666666663,3,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
95494,0.33333333333333331,0,0.66666666666666663,0.33333333333333331,0.33333333333333331,6,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
95886,1,0,0,1,1,1,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
95917,1,0,0,1,1,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
96045,0.80000000000000004,0,0.20000000000000001,0.80000000000000004,0.80000000000000004,5,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
96401,0,0,1,0,0,1,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
96535,1,0,0,1,1,6,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
96819,1,0,0,1,1,8,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
98425,1,0,0,1,1,1,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
98526,1,0,0,1,1,4,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
99391,0.5,0.5,0,1,0.7142857142857143,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
99846,1,0,0,1,1,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
100330,1,0,0,1,1,5,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
100469,0.77777777777777779,0,0.22222222222222221,0.77777777777777779,0.77777777777777779,9,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
100474,0.5,0,0.5,0.5,0.5,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
100637,1,0,0,1,1,3,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
100807,1,0,0,1,1,14,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
101683,0.77777777777777779,0,0.22222222222222221,0.77777777777777779,0.77777777777777779,9,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
101841,1,0,0,1,1,5,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
102215,1,0,0,1,1,1,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
102308,1,0,0,1,1,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
102732,0.5,0,0.5,0.5,0.5,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
102895,0.66666666666666663,0,0.33333333333333331,0.66666666666666663,0.66666666666666663,3,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
102991,1,0,0,1,1,4,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
103099,0.80000000000000004,0,0.20000000000000001,0.80000000000000004,0.80000000000000004,5,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
103248,0.88888888888888884,0,0.1111111111111111,0.88888888888888884,0.88888888888888884,9,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
103500,1,0,0,1,1,5,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
103612,0.8571428571428571,0.071428571428571425,0.071428571428571425,0.8571428571428571,0.87755102040816335,14,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
103705,1,0,0,1,1,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
104116,0.875,0.125,0,1,0.98214285714285721,8,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
104212,1,0,0,1,1,3,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
104375,0.42857142857142855,0,0.5714285714285714,0.42857142857142855,0.42857142857142855,7,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
104485,0.20000000000000001,0,0.80000000000000004,0.20000000000000001,0.20000000000000001,5,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
104556,1,0,0,1,1,7,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
104929,1,0,0,1,1,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
105336,0.81818181818181823,0.090909090909090912,0.090909090909090912,0.81818181818181823,0.85714285714285721,11,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
105354,1,0,0,1,1,1,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
106080,1,0,0,1,1,3,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
106387,1,0,0,1,1,3,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
106839,1,0,0,1,1,3,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
107789,1,0,0,1,1,5,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
107880,1,0,0,1,1,3,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
107900,1,0,0,1,1,13,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
108093,1,0,0,1,1,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
108769,0.42857142857142855,0,0.5714285714285714,0.42857142857142855,0.42857142857142855,7,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
108964,1,0,0,1,1,1,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
109159,1,0,0,1,1,8,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
109658,1,0,0,1,1,9,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
110355,1,0,0,1,1,6,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
110443,0.5,0,0.5,0.5,0.5,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
110695,1,0,0,1,1,5,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
110785,1,0,0,1,1,4,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
110848,1,0,0,1,1,16,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
110909,1,0,0,1,1,6,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
111397,1,0,0,1,1,1,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
111447,1,0,0,1,1,4,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
111629,1,0,0,1,1,13,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
111828,0.5,0.5,0,1,0.9285714285714286,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
111876,1,0,0,1,1,3,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
111913,0.80000000000000004,0,0.20000000000000001,0.80000000000000004,0.80000000000000004,5,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
111950,0.875,0,0.125,0.875,0.875,8,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
112070,0.66666666666666663,0,0.33333333333333331,0.66666666666666663,0.66666666666666663,3,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
112116,0.5,0,0.5,0.5,0.5,4,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
112141,1,0,0,1,1,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
112578,0.33333333333333331,0,0.66666666666666663,0.33333333333333331,0.33333333333333331,3,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
112716,0.83333333333333337,0,0.16666666666666666,0.83333333333333337,0.83333333333333337,6,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
113321,0.61538461538461542,0,0.38461538461538464,0.61538461538461542,0.61538461538461542,13,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
113679,1,0,0,1,1,8,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
114588,1,0,0,1,1,3,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
114599,1,0,0,1,1,1,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
114905,0.5,0,0.5,0.5,0.5,2,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
114954,1,0,0,1,1,6,esci,minilm,catalog_wide,fully_fitting,100,available,original seven,10076
165,0.16666666666666666,0,0.83333333333333337,0.16666666666666666,0.16666666666666666,6,esci,bge_base,target_only,full,20,available,original seven,10076
433,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.59183673469387743,7,esci,bge_base,target_only,full,20,available,original seven,10076
500,0.77272727272727271,0.045454545454545456,0.18181818181818182,0.77272727272727271,0.77922077922077915,22,esci,bge_base,target_only,full,20,available,original seven,10076
541,0.8571428571428571,0,0.14285714285714285,0.8571428571428571,0.8571428571428571,7,esci,bge_base,target_only,full,20,available,original seven,10076
598,0.071428571428571425,0.071428571428571425,0.8571428571428571,0.071428571428571425,0.091836734693877542,14,esci,bge_base,target_only,full,20,available,original seven,10076
600,0.57692307692307687,0,0.42307692307692307,0.57692307692307687,0.57692307692307687,26,esci,bge_base,target_only,full,20,available,original seven,10076
602,0,0,1,0,0,3,esci,bge_base,target_only,full,20,available,original seven,10076
622,0.5,0.076923076923076927,0.42307692307692307,0.5,0.53846153846153844,26,esci,bge_base,target_only,full,20,available,original seven,10076
637,0.92307692307692313,0,0.076923076923076927,0.92307692307692313,0.92307692307692313,13,esci,bge_base,target_only,full,20,available,original seven,10076
