query_id,persistent_inclusion,VI,persistent_omission,n_highest,dataset,model,support,family,K,profile
177,0.375,0.25,0.375,16,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
180,0.29166666666666669,0.22222222222222221,0.4861111111111111,72,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
182,0.93103448275862066,0.068965517241379309,0,58,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
184,0.64406779661016944,0.13559322033898305,0.22033898305084745,59,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
185,0.97058823529411764,0.029411764705882353,0,34,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
195,1,0,0,3,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
200,1,0,0,3,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
202,0.62222222222222223,0.24444444444444444,0.13333333333333333,45,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
203,1,0,0,5,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
210,1,0,0,9,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
213,1,0,0,1,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
226,0.24365482233502539,0.21827411167512689,0.53807106598984766,197,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
235,0.40601503759398494,0.097744360902255634,0.49624060150375937,133,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
241,0.27027027027027029,0.39189189189189189,0.33783783783783783,148,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
242,0.14857142857142858,0.21714285714285714,0.63428571428571423,175,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
244,0.22222222222222221,0.33333333333333331,0.44444444444444442,9,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
246,0.66666666666666663,0.16666666666666666,0.16666666666666666,12,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
251,0.61111111111111116,0.14444444444444443,0.24444444444444444,90,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
260,1,0,0,26,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
266,0,1,0,1,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
267,1,0,0,2,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
270,1,0,0,42,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
271,0,1,0,1,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
273,0.75,0,0.25,4,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
275,0.92307692307692313,0,0.076923076923076927,13,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
279,1,0,0,1,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
281,1,0,0,1,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
295,0.16666666666666666,0.33333333333333331,0.5,6,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
297,0.875,0.125,0,8,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
302,0.5423728813559322,0.32203389830508472,0.13559322033898305,59,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
308,0.5,0.5,0,2,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
310,1,0,0,4,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
313,1,0,0,3,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
316,1,0,0,1,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
317,1,0,0,2,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
323,1,0,0,1,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
326,1,0,0,1,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
327,0.25,0.125,0.625,8,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
330,1,0,0,1,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
346,0.94736842105263153,0,0.052631578947368418,19,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
352,0.93103448275862066,0.034482758620689655,0.034482758620689655,29,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
359,1,0,0,8,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
367,0.35714285714285715,0.21428571428571427,0.42857142857142855,42,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
368,0.81481481481481477,0.049382716049382713,0.13580246913580246,81,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
370,0,0,1,1,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
372,1,0,0,1,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
376,0.66666666666666663,0,0.33333333333333331,3,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
382,0,0.75,0.25,4,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
396,1,0,0,1,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
402,0.5714285714285714,0.42857142857142855,0,7,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
407,0.36363636363636365,0.36363636363636365,0.27272727272727271,11,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
415,0.85333333333333339,0.080000000000000002,0.066666666666666666,75,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
417,0.18085106382978725,0.13829787234042554,0.68085106382978722,188,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
425,0.17857142857142858,0.30357142857142855,0.5178571428571429,56,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
429,0.11702127659574468,0.30851063829787234,0.57446808510638303,94,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
433,0.73451327433628322,0.12389380530973451,0.1415929203539823,113,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
435,0.27659574468085107,0.21276595744680851,0.51063829787234039,47,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
438,0.60396039603960394,0.20792079207920791,0.18811881188118812,101,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
441,0.5641025641025641,0.21794871794871795,0.21794871794871795,78,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
445,0.25294117647058822,0.27058823529411763,0.47647058823529409,170,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
447,0,0.66666666666666663,0.33333333333333331,3,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
455,1,0,0,2,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
459,0.63157894736842102,0.21052631578947367,0.15789473684210525,19,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
460,0.14285714285714285,0.14285714285714285,0.7142857142857143,7,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
461,1,0,0,4,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
464,0.80000000000000004,0.10588235294117647,0.094117647058823528,85,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
465,0,0,1,1,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
466,0,0,1,1,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
476,0.046948356807511735,0.17996870109546165,0.77308294209702655,639,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
481,0,0,1,1,wands,bge_base,full,16,100,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
1,0.125,0,0.875,8,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
2,0.059602649006622516,0.17218543046357615,0.76821192052980136,151,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
6,0.046511627906976744,0.18604651162790697,0.76744186046511631,43,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
7,0.47826086956521741,0.17391304347826086,0.34782608695652173,23,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
11,0.15384615384615385,0.30769230769230771,0.53846153846153844,65,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
13,0.36956521739130432,0.15217391304347827,0.47826086956521741,46,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
14,0.29999999999999999,0.34999999999999998,0.34999999999999998,20,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
17,0.19047619047619047,0.23809523809523808,0.5714285714285714,21,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
26,0.0034246575342465752,0.034246575342465752,0.96232876712328763,876,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
27,0.080000000000000002,0.17000000000000001,0.75,100,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
31,0,0,1,1,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
36,0.21621621621621623,0.16216216216216217,0.6216216216216216,37,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
37,0.045454545454545456,0.10909090909090909,0.84545454545454546,110,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
39,0.032258064516129031,0.064516129032258063,0.90322580645161288,31,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
40,0.050000000000000003,0.40000000000000002,0.55000000000000004,40,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
42,0,1,0,3,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
48,0,1,0,1,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
54,0.59999999999999998,0,0.40000000000000002,5,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
55,1,0,0,1,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
59,0.37209302325581395,0.20930232558139536,0.41860465116279072,43,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
60,0.66666666666666663,0.33333333333333331,0,3,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
65,0.078947368421052627,0.15789473684210525,0.76315789473684215,38,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
66,1,0,0,1,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
68,0.06741573033707865,0.16853932584269662,0.7640449438202247,89,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
74,1,0,0,3,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
76,0,0,1,2,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
77,0,0,1,1,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
78,0,0,1,3,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
82,0.018867924528301886,0.056603773584905662,0.92452830188679247,53,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
86,0.33333333333333331,0.33333333333333331,0.33333333333333331,15,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
88,1,0,0,1,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
89,0.073529411764705885,0.13235294117647059,0.79411764705882348,68,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
91,0.25,0.125,0.625,8,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
93,0.034482758620689655,0.086206896551724144,0.87931034482758619,58,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
94,0.25,0.25,0.5,4,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
102,0.14035087719298245,0.54385964912280704,0.31578947368421051,57,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
107,0.046511627906976744,0.27906976744186046,0.67441860465116277,43,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
111,0.15942028985507245,0.3188405797101449,0.52173913043478259,69,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
122,0.021333333333333333,0.037333333333333336,0.94133333333333336,375,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
123,0.042780748663101602,0.058823529411764705,0.89839572192513373,187,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
125,0,0,1,1,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
126,0.033195020746887967,0.11618257261410789,0.85062240663900412,241,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
129,0.14285714285714285,0.7142857142857143,0.14285714285714285,28,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
130,0.0053475935828877002,0.026737967914438502,0.96791443850267378,187,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
132,0.11904761904761904,0.26190476190476192,0.61904761904761907,42,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
137,0.012500000000000001,0.125,0.86250000000000004,80,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
140,0.33333333333333331,0.33333333333333331,0.33333333333333331,3,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
141,0.66666666666666663,0,0.33333333333333331,3,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
142,0.20000000000000001,0,0.80000000000000004,5,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
146,0,0,1,4,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
147,0.83333333333333337,0.083333333333333329,0.083333333333333329,12,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
148,0.046391752577319589,0.13917525773195877,0.81443298969072164,194,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
150,0.80952380952380953,0.095238095238095233,0.095238095238095233,21,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
155,0.375,0.125,0.5,8,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
160,0.030973451327433628,0.092920353982300891,0.87610619469026552,226,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
164,0.015625,0.1171875,0.8671875,128,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
165,0.13043478260869565,0.13043478260869565,0.73913043478260865,69,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
176,0.52173913043478259,0.2608695652173913,0.21739130434782608,23,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
177,0,0.375,0.625,16,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
180,0.125,0.1111111111111111,0.76388888888888884,72,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
182,0.22413793103448276,0.25862068965517243,0.51724137931034486,58,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
184,0.15254237288135594,0.10169491525423729,0.74576271186440679,59,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
185,0.55882352941176472,0.058823529411764705,0.38235294117647056,34,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
195,0.66666666666666663,0.33333333333333331,0,3,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
200,1,0,0,3,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
202,0.088888888888888892,0.33333333333333331,0.57777777777777772,45,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
203,0.20000000000000001,0.80000000000000004,0,5,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
210,0.55555555555555558,0.44444444444444442,0,9,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
213,1,0,0,1,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
226,0.030456852791878174,0.1116751269035533,0.85786802030456855,197,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
235,0.097744360902255634,0.12781954887218044,0.77443609022556392,133,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
241,0.033783783783783786,0.25,0.71621621621621623,148,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
242,0.017142857142857144,0.12571428571428572,0.8571428571428571,175,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
244,0.1111111111111111,0.22222222222222221,0.66666666666666663,9,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
246,0.25,0.33333333333333331,0.41666666666666669,12,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
251,0.14444444444444443,0.17777777777777778,0.67777777777777781,90,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
260,0.46153846153846156,0.26923076923076922,0.26923076923076922,26,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
266,0,0,1,1,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
267,1,0,0,2,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
270,0.16666666666666666,0.59523809523809523,0.23809523809523808,42,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
271,0,0,1,1,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
273,0.75,0,0.25,4,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
275,0.46153846153846156,0.30769230769230771,0.23076923076923078,13,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
279,1,0,0,1,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
281,1,0,0,1,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
295,0,0.16666666666666666,0.83333333333333337,6,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
297,0.375,0.5,0.125,8,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
302,0.067796610169491525,0.30508474576271188,0.6271186440677966,59,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
308,0.5,0.5,0,2,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
310,1,0,0,4,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
313,0.66666666666666663,0.33333333333333331,0,3,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
316,1,0,0,1,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
317,1,0,0,2,wands,bge_base,full,32,20,bf60963c170ae3b0459e7e2e9f1734d0d8a6ab6eae5cceeb374a2799592ed00a
