dataset,model,method,K,aggregation,metric,estimate,ci_low,ci_high,bootstrap_seed,bootstrap_draws
esci,minilm,centroid_2,100,query_macro,seven_schedule_mean_recall,0.8632655857172312,0.8395062969148681,0.8858998700675751,2026091701,10000
esci,minilm,centroid_2,100,query_macro,persistent_inclusion,0.8632655857172312,0.8395062969148681,0.8858998700675751,2026091701,10000
esci,minilm,centroid_2,100,query_macro,VI,0.0,0.0,0.0,2026091701,10000
esci,minilm,centroid_2,100,query_macro,persistent_omission,0.1367344142827688,0.1141001299324249,0.1604937030851318,2026091701,10000
esci,minilm,centroid_2,100,query_macro,recall_C0,0.8632655857172312,0.8395062969148681,0.8858998700675751,2026091701,10000
esci,minilm,centroid_2,100,query_macro,recall_C1,0.8632655857172312,0.8395062969148681,0.8858998700675751,2026091701,10000
esci,minilm,centroid_2,100,query_macro,recall_C2s1,0.8632655857172312,0.8395062969148681,0.8858998700675751,2026091701,10000
esci,minilm,centroid_2,100,query_macro,recall_C2s2,0.8632655857172312,0.8395062969148681,0.8858998700675751,2026091701,10000
esci,minilm,centroid_2,100,query_macro,recall_C2s3,0.8632655857172312,0.8395062969148681,0.8858998700675751,2026091701,10000
esci,minilm,centroid_2,100,query_macro,recall_C2s4,0.8632655857172312,0.8395062969148681,0.8858998700675751,2026091701,10000
esci,minilm,centroid_2,100,query_macro,recall_C2s5,0.8632655857172312,0.8395062969148681,0.8858998700675751,2026091701,10000
esci,minilm,centroid_2,100,query_macro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0013372934733513,-0.0007589134272858,0.0037711364118195,2026091701,10000
esci,minilm,centroid_2,100,query_macro,delta_persistent_inclusion_vs_raw_seven,0.0079818529092076,0.0034615012830819,0.0137830318826686,2026091701,10000
esci,minilm,centroid_2,100,query_macro,delta_VI_vs_raw_seven,-0.0141291819773783,-0.0208154825185762,-0.00857561786169,2026091701,10000
esci,minilm,centroid_2,100,query_macro,delta_persistent_omission_vs_raw_seven,0.0061473290681707,0.0034959041459542,0.0092160110402845,2026091701,10000
esci,minilm,centroid_2,100,query_macro,delta_source_recall_vs_raw_C0,0.0019069274079294,-0.0024335162999992,0.0072495769928134,2026091701,10000
esci,minilm,centroid_2,100,query_macro,delta_mean_recall_vs_raw_C0,0.0019069274079294,-0.0024335162999992,0.0072495769928134,2026091701,10000
esci,minilm,centroid_2,100,pair_micro,source_order_recall,0.8721244925575101,0.8448027362825321,0.8976146370517808,2026091701,10000
esci,minilm,centroid_2,100,pair_micro,seven_schedule_mean_recall,0.8721244925575101,0.8448027362825321,0.8976146370517808,2026091701,10000
esci,minilm,centroid_2,100,pair_micro,persistent_inclusion,0.8721244925575101,0.8448027362825321,0.8976146370517808,2026091701,10000
esci,minilm,centroid_2,100,pair_micro,VI,0.0,0.0,0.0,2026091701,10000
esci,minilm,centroid_2,100,pair_micro,persistent_omission,0.1278755074424898,0.1023853629482191,0.1551972637174679,2026091701,10000
esci,minilm,centroid_2,100,pair_micro,recall_C0,0.8721244925575101,0.8448027362825321,0.8976146370517808,2026091701,10000
esci,minilm,centroid_2,100,pair_micro,recall_C1,0.8721244925575101,0.8448027362825321,0.8976146370517808,2026091701,10000
esci,minilm,centroid_2,100,pair_micro,recall_C2s1,0.8721244925575101,0.8448027362825321,0.8976146370517808,2026091701,10000
esci,minilm,centroid_2,100,pair_micro,recall_C2s2,0.8721244925575101,0.8448027362825321,0.8976146370517808,2026091701,10000
esci,minilm,centroid_2,100,pair_micro,recall_C2s3,0.8721244925575101,0.8448027362825321,0.8976146370517808,2026091701,10000
esci,minilm,centroid_2,100,pair_micro,recall_C2s4,0.8721244925575101,0.8448027362825321,0.8976146370517808,2026091701,10000
esci,minilm,centroid_2,100,pair_micro,recall_C2s5,0.8721244925575101,0.8448027362825321,0.8976146370517808,2026091701,10000
esci,minilm,centroid_2,100,pair_micro,delta_seven_schedule_mean_recall_vs_raw_seven,9.66557123526017e-05,-0.0013197904569047,0.0016029771924351,2026091701,10000
esci,minilm,centroid_2,100,pair_micro,delta_persistent_inclusion_vs_raw_seven,0.005638249887235,0.0032369568150516,0.0084034078130256,2026091701,10000
esci,minilm,centroid_2,100,pair_micro,delta_VI_vs_raw_seven,-0.012404149751917,-0.0168935914463485,-0.0084632516703786,2026091701,10000
esci,minilm,centroid_2,100,pair_micro,delta_persistent_omission_vs_raw_seven,0.006765899864682,0.0041656808236763,0.0096153846153846,2026091701,10000
esci,minilm,centroid_2,100,pair_micro,delta_source_recall_vs_raw_C0,8.012434999550071e-19,-0.0018784635787808,0.0019072368291287,2026091701,10000
esci,minilm,centroid_2,100,pair_micro,delta_mean_recall_vs_raw_C0,8.012434999550071e-19,-0.0018784635787808,0.0019072368291287,2026091701,10000
esci,minilm,max_2,100,query_macro,source_order_recall,0.8635321861842324,0.8397756632499034,0.886078509210733,2026091701,10000
esci,minilm,max_2,100,query_macro,seven_schedule_mean_recall,0.8635321861842324,0.8397756632499034,0.886078509210733,2026091701,10000
esci,minilm,max_2,100,query_macro,persistent_inclusion,0.8635321861842324,0.8397756632499034,0.886078509210733,2026091701,10000
esci,minilm,max_2,100,query_macro,VI,0.0,0.0,0.0,2026091701,10000
esci,minilm,max_2,100,query_macro,persistent_omission,0.1364678138157675,0.1139214907892671,0.1602243367500965,2026091701,10000
esci,minilm,max_2,100,query_macro,recall_C0,0.8635321861842324,0.8397756632499034,0.886078509210733,2026091701,10000
esci,minilm,max_2,100,query_macro,recall_C1,0.8635321861842324,0.8397756632499034,0.886078509210733,2026091701,10000
esci,minilm,max_2,100,query_macro,recall_C2s1,0.8635321861842324,0.8397756632499034,0.886078509210733,2026091701,10000
esci,minilm,max_2,100,query_macro,recall_C2s2,0.8635321861842324,0.8397756632499034,0.886078509210733,2026091701,10000
esci,minilm,max_2,100,query_macro,recall_C2s3,0.8635321861842324,0.8397756632499034,0.886078509210733,2026091701,10000
esci,minilm,max_2,100,query_macro,recall_C2s4,0.8635321861842324,0.8397756632499034,0.886078509210733,2026091701,10000
esci,minilm,max_2,100,query_macro,recall_C2s5,0.8635321861842324,0.8397756632499034,0.886078509210733,2026091701,10000
esci,minilm,max_2,100,query_macro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0016038939403525,-0.0005114729969349,0.0040291754216031,2026091701,10000
esci,minilm,max_2,100,query_macro,delta_persistent_inclusion_vs_raw_seven,0.0082484533762088,0.0036487312949612,0.014112334366906,2026091701,10000
esci,minilm,max_2,100,query_macro,delta_VI_vs_raw_seven,-0.0141291819773783,-0.0208154825185762,-0.00857561786169,2026091701,10000
esci,minilm,max_2,100,query_macro,delta_persistent_omission_vs_raw_seven,0.0058807286011694,0.0033003349217026,0.0089125571878577,2026091701,10000
esci,minilm,max_2,100,query_macro,delta_source_recall_vs_raw_C0,0.0021735278749306,-0.0021445617675577,0.0075843908095912,2026091701,10000
esci,minilm,max_2,100,query_macro,delta_mean_recall_vs_raw_C0,0.0021735278749306,-0.0021445617675577,0.0075843908095912,2026091701,10000
esci,minilm,max_2,100,pair_micro,source_order_recall,0.872575552548489,0.8453222615327035,0.8978370970561307,2026091701,10000
esci,minilm,max_2,100,pair_micro,seven_schedule_mean_recall,0.872575552548489,0.8453222615327035,0.8978370970561307,2026091701,10000
esci,minilm,max_2,100,pair_micro,persistent_inclusion,0.872575552548489,0.8453222615327035,0.8978370970561307,2026091701,10000
esci,minilm,max_2,100,pair_micro,VI,0.0,0.0,0.0,2026091701,10000
esci,minilm,max_2,100,pair_micro,persistent_omission,0.127424447451511,0.1021629029438693,0.1546777384672964,2026091701,10000
esci,minilm,max_2,100,pair_micro,recall_C0,0.872575552548489,0.8453222615327035,0.8978370970561307,2026091701,10000
esci,minilm,max_2,100,pair_micro,recall_C1,0.872575552548489,0.8453222615327035,0.8978370970561307,2026091701,10000
esci,minilm,max_2,100,pair_micro,recall_C2s1,0.872575552548489,0.8453222615327035,0.8978370970561307,2026091701,10000
esci,minilm,max_2,100,pair_micro,recall_C2s2,0.872575552548489,0.8453222615327035,0.8978370970561307,2026091701,10000
esci,minilm,max_2,100,pair_micro,recall_C2s3,0.872575552548489,0.8453222615327035,0.8978370970561307,2026091701,10000
esci,minilm,max_2,100,pair_micro,recall_C2s4,0.872575552548489,0.8453222615327035,0.8978370970561307,2026091701,10000
esci,minilm,max_2,100,pair_micro,recall_C2s5,0.872575552548489,0.8453222615327035,0.8978370970561307,2026091701,10000
esci,minilm,max_2,100,pair_micro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0005477157033314,-0.0008560382485512,0.0020562065874985,2026091701,10000
esci,minilm,max_2,100,pair_micro,delta_persistent_inclusion_vs_raw_seven,0.0060893098782138,0.0035159562952937,0.0090002979958227,2026091701,10000
esci,minilm,max_2,100,pair_micro,delta_VI_vs_raw_seven,-0.012404149751917,-0.0168935914463485,-0.0084632516703786,2026091701,10000
esci,minilm,max_2,100,pair_micro,delta_persistent_omission_vs_raw_seven,0.0063148398737032,0.0039571630636483,0.0089676535668467,2026091701,10000
esci,minilm,max_2,100,pair_micro,delta_source_recall_vs_raw_C0,0.0004510599909788,-0.0015576410657492,0.002476403838962,2026091701,10000
esci,minilm,max_2,100,pair_micro,delta_mean_recall_vs_raw_C0,0.0004510599909788,-0.0015576410657492,0.002476403838962,2026091701,10000
esci,minilm,BM25,100,query_macro,source_order_recall,0.8283191483962087,0.8025295237314413,0.8531709939597035,2026091701,10000
esci,minilm,BM25,100,query_macro,seven_schedule_mean_recall,0.8283191483962087,0.8025295237314413,0.8531709939597035,2026091701,10000
esci,minilm,BM25,100,query_macro,persistent_inclusion,0.8283191483962087,0.8025295237314413,0.8531709939597035,2026091701,10000
esci,minilm,BM25,100,query_macro,VI,0.0,0.0,0.0,2026091701,10000
esci,minilm,BM25,100,query_macro,persistent_omission,0.1716808516037913,0.1468290060402963,0.1974704762685586,2026091701,10000
esci,minilm,BM25,100,query_macro,recall_C0,0.8283191483962087,0.8025295237314413,0.8531709939597035,2026091701,10000
esci,minilm,BM25,100,query_macro,recall_C1,0.8283191483962087,0.8025295237314413,0.8531709939597035,2026091701,10000
esci,minilm,BM25,100,query_macro,recall_C2s1,0.8283191483962087,0.8025295237314413,0.8531709939597035,2026091701,10000
esci,minilm,BM25,100,query_macro,recall_C2s2,0.8283191483962087,0.8025295237314413,0.8531709939597035,2026091701,10000
esci,minilm,BM25,100,query_macro,recall_C2s3,0.8283191483962087,0.8025295237314413,0.8531709939597035,2026091701,10000
esci,minilm,BM25,100,query_macro,recall_C2s4,0.8283191483962087,0.8025295237314413,0.8531709939597035,2026091701,10000
esci,minilm,BM25,100,query_macro,recall_C2s5,0.8283191483962087,0.8025295237314413,0.8531709939597035,2026091701,10000
esci,minilm,BM25,100,query_macro,delta_seven_schedule_mean_recall_vs_raw_seven,-0.0336091438476711,-0.054732371686374,-0.0126051486158685,2026091701,10000
esci,minilm,BM25,100,query_macro,delta_persistent_inclusion_vs_raw_seven,-0.0269645844118148,-0.0486982965140166,-0.0052318278719394,2026091701,10000
esci,minilm,BM25,100,query_macro,delta_VI_vs_raw_seven,-0.0141291819773783,-0.0208154825185762,-0.00857561786169,2026091701,10000
esci,minilm,BM25,100,query_macro,delta_persistent_omission_vs_raw_seven,0.0410937663891932,0.0199081449811435,0.0620983397435033,2026091701,10000
esci,minilm,BM25,100,query_macro,delta_source_recall_vs_raw_C0,-0.033039509913093,-0.0547721535138407,-0.011659855499197,2026091701,10000
esci,minilm,BM25,100,query_macro,delta_mean_recall_vs_raw_C0,-0.033039509913093,-0.0547721535138407,-0.011659855499197,2026091701,10000
esci,minilm,BM25,100,pair_micro,source_order_recall,0.8385205232295896,0.8093824978691302,0.8661529892477685,2026091701,10000
esci,minilm,BM25,100,pair_micro,seven_schedule_mean_recall,0.8385205232295896,0.8093824978691302,0.8661529892477685,2026091701,10000
esci,minilm,BM25,100,pair_micro,persistent_inclusion,0.8385205232295896,0.8093824978691302,0.8661529892477685,2026091701,10000
esci,minilm,BM25,100,pair_micro,VI,0.0,0.0,0.0,2026091701,10000
esci,minilm,BM25,100,pair_micro,persistent_omission,0.1614794767704104,0.1338470107522315,0.1906175021308698,2026091701,10000
esci,minilm,BM25,100,pair_micro,recall_C0,0.8385205232295896,0.8093824978691302,0.8661529892477685,2026091701,10000
esci,minilm,BM25,100,pair_micro,recall_C1,0.8385205232295896,0.8093824978691302,0.8661529892477685,2026091701,10000
esci,minilm,BM25,100,pair_micro,recall_C2s1,0.8385205232295896,0.8093824978691302,0.8661529892477685,2026091701,10000
esci,minilm,BM25,100,pair_micro,recall_C2s2,0.8385205232295896,0.8093824978691302,0.8661529892477685,2026091701,10000
esci,minilm,BM25,100,pair_micro,recall_C2s3,0.8385205232295896,0.8093824978691302,0.8661529892477685,2026091701,10000
esci,minilm,BM25,100,pair_micro,recall_C2s4,0.8385205232295896,0.8093824978691302,0.8661529892477685,2026091701,10000
esci,minilm,BM25,100,pair_micro,recall_C2s5,0.8385205232295896,0.8093824978691302,0.8661529892477685,2026091701,10000
esci,minilm,BM25,100,pair_micro,delta_seven_schedule_mean_recall_vs_raw_seven,-0.033507313615568,-0.0557462331838771,-0.0118658492840005,2026091701,10000
esci,minilm,BM25,100,pair_micro,delta_persistent_inclusion_vs_raw_seven,-0.0279657194406856,-0.0501727316963795,-0.0063168648495024,2026091701,10000
esci,minilm,BM25,100,pair_micro,delta_VI_vs_raw_seven,-0.012404149751917,-0.0168935914463485,-0.0084632516703786,2026091701,10000
esci,minilm,BM25,100,pair_micro,delta_persistent_omission_vs_raw_seven,0.0403698691926026,0.0188069318292751,0.0625552957494479,2026091701,10000
esci,minilm,BM25,100,pair_micro,delta_source_recall_vs_raw_C0,-0.0336039693279206,-0.0558214417161785,-0.0119072639489368,2026091701,10000
esci,minilm,BM25,100,pair_micro,delta_mean_recall_vs_raw_C0,-0.0336039693279206,-0.0558214417161785,-0.0119072639489368,2026091701,10000
esci,minilm,hybrid_seven,100,query_macro,source_order_recall,0.8956765635306928,0.8746489620648135,0.9155195020523867,2026091701,10000
esci,minilm,hybrid_seven,100,query_macro,seven_schedule_mean_recall,0.8956701849170998,0.8746020925153721,0.915511290665377,2026091701,10000
esci,minilm,hybrid_seven,100,query_macro,persistent_inclusion,0.8931389625211479,0.8719493542452784,0.913061877998099,2026091701,10000
esci,minilm,hybrid_seven,100,query_macro,VI,0.0055944542542738,0.0028695514363725,0.0088832658240223,2026091701,10000
esci,minilm,hybrid_seven,100,query_macro,persistent_omission,0.1012665832245781,0.0816625630464327,0.1220134365679732,2026091701,10000
esci,minilm,hybrid_seven,100,query_macro,recall_C0,0.8956765635306928,0.8746489620648135,0.9155195020523867,2026091701,10000
esci,minilm,hybrid_seven,100,query_macro,recall_C1,0.8964507628895616,0.8754065318514941,0.9163993907531311,2026091701,10000
esci,minilm,hybrid_seven,100,query_macro,recall_C2s1,0.8958751750394246,0.8747969596310357,0.9158356960662888,2026091701,10000
esci,minilm,hybrid_seven,100,query_macro,recall_C2s2,0.8954967667076094,0.8742704405859991,0.9154592480631236,2026091701,10000
esci,minilm,hybrid_seven,100,query_macro,recall_C2s3,0.8947866885426214,0.8737578983856735,0.9147202071731724,2026091701,10000
esci,minilm,hybrid_seven,100,query_macro,recall_C2s4,0.8956483686127183,0.8743842747922452,0.9157131057783348,2026091701,10000
esci,minilm,hybrid_seven,100,query_macro,recall_C2s5,0.8957569690970704,0.874681248721599,0.9156923597477566,2026091701,10000
esci,minilm,hybrid_seven,100,query_macro,delta_seven_schedule_mean_recall_vs_raw_seven,0.0337418926732199,0.0217999523226222,0.0469068031653639,2026091701,10000
esci,minilm,hybrid_seven,100,query_macro,delta_persistent_inclusion_vs_raw_seven,0.0378552297131244,0.02489846082496,0.0519675255997978,2026091701,10000
esci,minilm,hybrid_seven,100,query_macro,delta_VI_vs_raw_seven,-0.0085347277231044,-0.015018576750478,-0.0030350979853109,2026091701,10000
esci,minilm,hybrid_seven,100,query_macro,delta_persistent_omission_vs_raw_seven,-0.0293205019900199,-0.0421713581198191,-0.0176716711138282,2026091701,10000
esci,minilm,hybrid_seven,100,query_macro,delta_source_recall_vs_raw_C0,0.034317905221391,0.0216711506397324,0.0481542911507596,2026091701,10000
esci,minilm,hybrid_seven,100,query_macro,delta_mean_recall_vs_raw_C0,0.034311526607798,0.0217588956790211,0.048206310412972,2026091701,10000
esci,minilm,hybrid_seven,100,pair_micro,source_order_recall,0.9005412719891746,0.8767228967674244,0.922364368416868,2026091701,10000
esci,minilm,hybrid_seven,100,pair_micro,seven_schedule_mean_recall,0.8998969005734905,0.8760155320223504,0.9218292872264972,2026091701,10000
esci,minilm,hybrid_seven,100,pair_micro,persistent_inclusion,0.8971583220568335,0.8731069184496861,0.9192358158489814,2026091701,10000
esci,minilm,hybrid_seven,100,pair_micro,VI,0.005638249887235,0.0033996922685946,0.0082387289265339,2026091701,10000
esci,minilm,hybrid_seven,100,pair_micro,persistent_omission,0.0972034280559314,0.0755338233683849,0.1208280031941779,2026091701,10000
esci,minilm,hybrid_seven,100,pair_micro,recall_C0,0.9005412719891746,0.8767228967674244,0.922364368416868,2026091701,10000
esci,minilm,hybrid_seven,100,pair_micro,recall_C1,0.8998646820027063,0.8758752787594805,0.9218857075231988,2026091701,10000
