product_id,C0,C1,C2s1,C2s2,C2s3,C2s4,C2s5,fully_fits
22236,326,326,326,326,326,326,326,True
22237,230,230,230,230,230,230,230,True
22238,809,809,809,809,809,809,809,False
22239,411,411,411,411,411,411,411,True
22240,606,606,606,606,606,606,606,False
22241,480,480,480,480,480,480,480,True
22242,450,450,450,450,450,450,450,True
22243,663,663,663,663,663,663,663,False
22244,439,439,439,439,439,439,439,True
22245,619,619,619,619,619,619,619,False
22246,449,449,449,449,449,449,449,True
22247,714,714,714,714,714,714,714,False
22248,547,547,547,547,547,547,547,False
22249,267,267,267,267,267,267,267,True
22250,843,843,843,843,843,843,843,False
22251,414,414,414,414,414,414,414,True
22252,388,388,388,388,388,388,388,True
22253,583,583,583,583,583,583,583,False
22254,447,447,447,447,447,447,447,True
22255,802,802,802,802,802,802,802,False
22256,52,52,52,52,52,52,52,True
22257,594,594,594,594,594,594,594,False
22258,459,459,459,459,459,459,459,True
22259,566,566,566,566,566,566,566,False
22260,527,527,527,527,527,527,527,False
22261,436,436,436,436,436,436,436,True
22262,555,555,555,555,555,555,555,False
22263,542,542,542,542,542,542,542,False
22264,164,164,164,164,164,164,164,True
22265,146,146,146,146,146,146,146,True
22266,791,791,791,791,791,791,791,False
22267,986,986,986,986,986,986,986,False
22268,746,746,746,746,746,746,746,False
22269,529,529,529,529,529,529,529,False
22270,296,296,296,296,296,296,296,True
22271,300,300,300,300,300,300,300,True
22272,125,125,125,125,125,125,125,True
22273,279,279,279,279,279,279,279,True
22274,337,337,337,337,337,337,337,True
22275,252,252,252,252,252,252,252,True
22276,123,123,123,123,123,123,123,True
22277,88,88,88,88,88,88,88,True
22278,711,711,711,711,711,711,711,False
22279,844,844,844,844,844,844,844,False
22280,732,732,732,732,732,732,732,False
22281,220,220,220,220,220,220,220,True
22282,179,179,179,179,179,179,179,True
22283,407,407,407,407,407,407,407,True
22284,874,874,874,874,874,874,874,False
22285,905,905,905,905,905,905,905,False
22286,757,757,757,757,757,757,757,False
22287,766,766,766,766,766,766,766,False
22288,128,128,128,128,128,128,128,True
22289,310,310,310,310,310,310,310,True
22290,283,283,283,283,283,283,283,True
22291,280,280,280,280,280,280,280,True
22292,1073,1073,1073,1073,1073,1073,1073,False
22293,1079,1079,1079,1079,1079,1079,1079,False
22294,780,780,780,780,780,780,780,False
22295,818,818,818,818,818,818,818,False
22296,649,649,649,649,649,649,649,False
22297,387,387,387,387,387,387,387,True
22298,580,580,580,580,580,580,580,False
22299,258,258,258,258,258,258,258,True
22300,181,181,181,181,181,181,181,True
22301,296,296,296,296,296,296,296,True
22302,198,198,198,198,198,198,198,True
22303,1064,1064,1064,1064,1064,1064,1064,False
22304,432,432,432,432,432,432,432,True
22305,531,531,531,531,531,531,531,False
22306,959,959,959,959,959,959,959,False
22307,861,861,861,861,861,861,861,False
22308,516,516,516,516,516,516,516,False
22309,973,973,973,973,973,973,973,False
22310,435,435,435,435,435,435,435,True
22311,962,962,962,962,962,962,962,False
22312,794,794,794,794,794,794,794,False
22313,705,705,705,705,705,705,705,False
22314,711,711,711,711,711,711,711,False
22315,266,266,266,266,266,266,266,True
22316,330,330,330,330,330,330,330,True
22317,866,866,866,866,866,866,866,False
22318,857,857,857,857,857,857,857,False
22319,262,262,262,262,262,262,262,True
22320,342,342,342,342,342,342,342,True
22321,219,219,219,219,219,219,219,True
22322,212,212,212,212,212,212,212,True
22323,181,181,181,181,181,181,181,True
22324,204,204,204,204,204,204,204,True
22325,309,309,309,309,309,309,309,True
22326,308,308,308,308,308,308,308,True
22327,315,315,315,315,315,315,315,True
22328,224,224,224,224,224,224,224,True
22329,251,251,251,251,251,251,251,True
22330,215,215,215,215,215,215,215,True
22331,663,663,663,663,663,663,663,False
22332,841,841,841,841,841,841,841,False
22333,767,767,767,767,767,767,767,False
22334,771,771,771,771,771,771,771,False
22335,812,812,812,812,812,812,812,False
22336,268,268,268,268,268,268,268,True
22337,711,711,711,711,711,711,711,False
22338,736,736,736,736,736,736,736,False
22339,491,491,491,491,491,491,491,True
22340,503,503,503,503,503,503,503,True
22341,388,388,388,388,388,388,388,True
22342,577,577,577,577,577,577,577,False
22343,600,600,600,600,600,600,600,False
22344,647,647,647,647,647,647,647,False
22345,889,889,889,889,889,889,889,False
22346,934,934,934,934,934,934,934,False
22347,1288,1288,1288,1288,1288,1288,1288,False
22348,1271,1271,1271,1271,1271,1271,1271,False
22349,920,920,920,920,920,920,920,False
22350,207,207,207,207,207,207,207,True
22351,604,604,604,604,604,604,604,False
22352,833,833,833,833,833,833,833,False
22353,808,808,808,808,808,808,808,False
22354,865,865,865,865,865,865,865,False
22355,805,805,805,805,805,805,805,False
22356,495,495,495,495,495,495,495,True
22357,927,927,927,927,927,927,927,False
22358,726,726,726,726,726,726,726,False
22359,629,629,629,629,629,629,629,False
22360,495,495,495,495,495,495,495,True
22361,868,868,868,868,868,868,868,False
22362,1172,1172,1172,1172,1172,1172,1172,False
22363,748,748,748,748,748,748,748,False
22364,435,435,435,435,435,435,435,True
22365,713,713,713,713,713,713,713,False
22366,1271,1271,1271,1271,1271,1271,1271,False
22367,369,369,369,369,369,369,369,True
22368,325,325,325,325,325,325,325,True
22369,313,313,313,313,313,313,313,True
22370,315,315,315,315,315,315,315,True
22371,309,309,309,309,309,309,309,True
22372,303,303,303,303,303,303,303,True
22373,323,323,323,323,323,323,323,True
22374,309,309,309,309,309,309,309,True
22375,337,337,337,337,337,337,337,True
22376,223,223,223,223,223,223,223,True
22377,286,286,286,286,286,286,286,True
22378,352,352,352,352,352,352,352,True
22379,649,649,649,649,649,649,649,False
22380,801,801,801,801,801,801,801,False
22381,665,665,665,665,665,665,665,False
22382,1016,1016,1016,1016,1016,1016,1016,False
22383,744,744,744,744,744,744,744,False
22384,183,183,183,183,183,183,183,True
22385,404,404,404,404,404,404,404,True
22386,163,163,163,163,163,163,163,True
22387,265,265,265,265,265,265,265,True
22388,228,228,228,228,228,228,228,True
22389,607,607,607,607,607,607,607,False
22390,545,545,545,545,545,545,545,False
22391,637,637,637,637,637,637,637,False
22392,409,409,409,409,409,409,409,True
22393,542,542,542,542,542,542,542,False
22394,242,242,242,242,242,242,242,True
22395,527,527,527,527,527,527,527,False
22396,562,562,562,562,562,562,562,False
22397,439,439,439,439,439,439,439,True
22398,766,766,766,766,766,766,766,False
22399,714,714,714,714,714,714,714,False
22400,500,500,500,500,500,500,500,True
22401,499,499,499,499,499,499,499,True
22402,471,471,471,471,471,471,471,True
22403,552,552,552,552,552,552,552,False
22404,223,223,223,223,223,223,223,True
22405,392,392,392,392,392,392,392,True
22406,699,699,699,699,699,699,699,False
22407,675,675,675,675,675,675,675,False
22408,691,691,691,691,691,691,691,False
22409,691,691,691,691,691,691,691,False
22410,825,825,825,825,825,825,825,False
22411,631,631,631,631,631,631,631,False
22412,761,761,761,761,761,761,761,False
22413,535,535,535,535,535,535,535,False
22414,712,712,712,712,712,712,712,False
22415,540,540,540,540,540,540,540,False
22416,430,430,430,430,430,430,430,True
22417,484,484,484,484,484,484,484,True
22418,484,484,484,484,484,484,484,True
22419,455,455,455,455,455,455,455,True
22420,612,612,612,612,612,612,612,False
22421,557,557,557,557,557,557,557,False
22422,530,530,530,530,530,530,530,False
22423,561,561,561,561,561,561,561,False
22424,839,839,839,839,839,839,839,False
22425,1177,1177,1177,1177,1177,1177,1177,False
22426,1010,1010,1010,1010,1010,1010,1010,False
22427,798,798,798,798,798,798,798,False
22428,788,788,788,788,788,788,788,False
22429,982,982,982,982,982,982,982,False
22430,987,987,987,987,987,987,987,False
22431,622,622,622,622,622,622,622,False
22432,931,931,931,931,931,931,931,False
22433,597,597,597,597,597,597,597,False
22434,686,686,686,686,686,686,686,False
22435,745,745,745,745,745,745,745,False
22436,552,552,552,552,552,552,552,False
22437,295,295,295,295,295,295,295,True
22438,539,539,539,539,539,539,539,False
22439,607,607,607,607,607,607,607,False
22440,606,606,606,606,606,606,606,False
22441,619,619,619,619,619,619,619,False
22442,460,460,460,460,460,460,460,True
22443,347,347,347,347,347,347,347,True
22444,999,999,999,999,999,999,999,False
22445,474,474,474,474,474,474,474,True
22446,509,509,509,509,509,509,509,True
22447,470,470,470,470,470,470,470,True
22448,460,460,460,460,460,460,460,True
22449,510,510,510,510,510,510,510,True
22450,671,671,671,671,671,671,671,False
22451,707,707,707,707,707,707,707,False
22452,911,911,911,911,911,911,911,False
22453,519,519,519,519,519,519,519,False
22454,680,680,680,680,680,680,680,False
22455,518,518,518,518,518,518,518,False
22456,474,474,474,474,474,474,474,True
22457,522,522,522,522,522,522,522,False
22458,736,736,736,736,736,736,736,False
22459,455,455,455,455,455,455,455,True
22460,457,457,457,457,457,457,457,True
22461,473,473,473,473,473,473,473,True
22462,361,361,361,361,361,361,361,True
22463,386,386,386,386,386,386,386,True
22464,624,624,624,624,624,624,624,False
22465,646,646,646,646,646,646,646,False
22466,671,671,671,671,671,671,671,False
22467,449,449,449,449,449,449,449,True
22468,673,673,673,673,673,673,673,False
22469,231,231,231,231,231,231,231,True
22470,977,977,977,977,977,977,977,False
22471,422,422,422,422,422,422,422,True
22472,729,729,729,729,729,729,729,False
22473,645,645,645,645,645,645,645,False
22474,586,586,586,586,586,586,586,False
22475,702,702,702,702,702,702,702,False
22476,774,774,774,774,774,774,774,False
22477,888,888,888,888,888,888,888,False
22478,583,583,583,583,583,583,583,False
22479,746,746,746,746,746,746,746,False
22480,723,723,723,723,723,723,723,False
22481,698,698,698,698,698,698,698,False
22482,690,690,690,690,690,690,690,False
22483,677,677,677,677,677,677,677,False
22484,758,758,758,758,758,758,758,False
22485,1131,1131,1131,1131,1131,1131,1131,False
22486,851,851,851,851,851,851,851,False
22487,622,622,622,622,622,622,622,False
22488,718,718,718,718,718,718,718,False
22489,741,741,741,741,741,741,741,False
22490,321,321,321,321,321,321,321,True
22491,1022,1022,1022,1022,1022,1022,1022,False
22492,831,831,831,831,831,831,831,False
22493,984,984,984,984,984,984,984,False
22494,452,452,452,452,452,452,452,True
22495,500,500,500,500,500,500,500,True
22496,768,768,768,768,768,768,768,False
22497,552,552,552,552,552,552,552,False
22498,593,593,593,593,593,593,593,False
22499,525,525,525,525,525,525,525,False
22500,642,642,642,642,642,642,642,False
22501,481,481,481,481,481,481,481,True
22502,739,739,739,739,739,739,739,False
22503,731,731,731,731,731,731,731,False
22504,727,727,727,727,727,727,727,False
22505,618,618,618,618,618,618,618,False
22506,733,733,733,733,733,733,733,False
22507,805,805,805,805,805,805,805,False
22508,597,597,597,597,597,597,597,False
22509,674,674,674,674,674,674,674,False
22510,769,769,769,769,769,769,769,False
22511,507,507,507,507,507,507,507,True
22512,658,658,658,658,658,658,658,False
22513,874,874,874,874,874,874,874,False
22514,762,762,762,762,762,762,762,False
22515,663,663,663,663,663,663,663,False
22516,636,636,636,636,636,636,636,False
22517,647,647,647,647,647,647,647,False
22518,703,703,703,703,703,703,703,False
22519,955,955,955,955,955,955,955,False
22520,399,399,399,399,399,399,399,True
22521,535,535,535,535,535,535,535,False
22522,701,701,701,701,701,701,701,False
22523,661,661,661,661,661,661,661,False
22524,546,546,546,546,546,546,546,False
22525,680,680,680,680,680,680,680,False
22526,772,772,772,772,772,772,772,False
22527,372,372,372,372,372,372,372,True
22528,807,807,807,807,807,807,807,False
22529,337,337,337,337,337,337,337,True
22530,936,936,936,936,936,936,936,False
22531,988,988,988,988,988,988,988,False
22532,855,855,855,855,855,855,855,False
22533,1471,1471,1471,1471,1471,1471,1471,False
22534,1652,1652,1652,1652,1652,1652,1652,False
22535,982,982,982,982,982,982,982,False
22536,1011,1011,1011,1011,1011,1011,1011,False
22537,978,978,978,978,978,978,978,False
22538,990,990,990,990,990,990,990,False
22539,934,934,934,934,934,934,934,False
22540,1052,1052,1052,1052,1052,1052,1052,False
22541,691,691,691,691,691,691,691,False
22542,891,891,891,891,891,891,891,False
22543,808,808,808,808,808,808,808,False
22544,835,835,835,835,835,835,835,False
22545,1055,1055,1055,1055,1055,1055,1055,False
22546,1434,1434,1434,1434,1434,1434,1434,False
22547,1373,1373,1373,1373,1373,1373,1373,False
22548,1016,1016,1016,1016,1016,1016,1016,False
22549,784,784,784,784,784,784,784,False
22550,1081,1081,1081,1081,1081,1081,1081,False
22551,1492,1492,1492,1492,1492,1492,1492,False
22552,857,857,857,857,857,857,857,False
22553,907,907,907,907,907,907,907,False
22554,1147,1147,1147,1147,1147,1147,1147,False
22555,856,856,856,856,856,856,856,False
22556,1011,1011,1011,1011,1011,1011,1011,False
22557,1544,1544,1544,1544,1544,1544,1544,False
22558,1168,1168,1168,1168,1168,1168,1168,False
22559,1585,1585,1585,1585,1585,1585,1585,False
22560,728,728,728,728,728,728,728,False
22561,1312,1312,1312,1312,1312,1312,1312,False
22562,1534,1534,1534,1534,1534,1534,1534,False
22563,1123,1123,1123,1123,1123,1123,1123,False
22564,763,763,763,763,763,763,763,False
22565,1384,1384,1384,1384,1384,1384,1384,False
22566,1096,1096,1096,1096,1096,1096,1096,False
22567,1679,1679,1679,1679,1679,1679,1679,False
22568,1309,1309,1309,1309,1309,1309,1309,False
22569,1251,1251,1251,1251,1251,1251,1251,False
22570,920,920,920,920,920,920,920,False
22571,1648,1648,1648,1648,1648,1648,1648,False
22572,1054,1054,1054,1054,1054,1054,1054,False
22573,1106,1106,1106,1106,1106,1106,1106,False
22574,1112,1112,1112,1112,1112,1112,1112,False
22575,1084,1084,1084,1084,1084,1084,1084,False
22576,1375,1375,1375,1375,1375,1375,1375,False
22577,1068,1068,1068,1068,1068,1068,1068,False
22578,1610,1610,1610,1610,1610,1610,1610,False
22579,1136,1136,1136,1136,1136,1136,1136,False
22580,992,992,992,992,992,992,992,False
22581,1256,1256,1256,1256,1256,1256,1256,False
22582,1005,1005,1005,1005,1005,1005,1005,False
22583,1634,1634,1634,1634,1634,1634,1634,False
22584,1032,1032,1032,1032,1032,1032,1032,False
22585,1233,1233,1233,1233,1233,1233,1233,False
22586,1357,1357,1357,1357,1357,1357,1357,False
22587,644,644,644,644,644,644,644,False
22588,888,888,888,888,888,888,888,False
22589,580,580,580,580,580,580,580,False
22590,469,469,469,469,469,469,469,True
22591,872,872,872,872,872,872,872,False
22592,849,849,849,849,849,849,849,False
22593,759,759,759,759,759,759,759,False
22594,765,765,765,765,765,765,765,False
22595,786,786,786,786,786,786,786,False
22596,621,621,621,621,621,621,621,False
22597,260,260,260,260,260,260,260,True
22598,308,308,308,308,308,308,308,True
22599,530,530,530,530,530,530,530,False
22600,558,558,558,558,558,558,558,False
22601,641,641,641,641,641,641,641,False
22602,730,730,730,730,730,730,730,False
22603,917,917,917,917,917,917,917,False
22604,489,489,489,489,489,489,489,True
22605,701,701,701,701,701,701,701,False
22606,528,528,528,528,528,528,528,False
22607,662,662,662,662,662,662,662,False
22608,678,678,678,678,678,678,678,False
22609,757,757,757,757,757,757,757,False
22610,253,253,253,253,253,253,253,True
22611,355,355,355,355,355,355,355,True
22612,358,358,358,358,358,358,358,True
22613,456,456,456,456,456,456,456,True
22614,588,588,588,588,588,588,588,False
