dataset,model,product_id,tokens_C0,tokens_C1,tokens_C2s1,tokens_C2s2,tokens_C2s3,tokens_C2s4,tokens_C2s5,max_tokens_seven,tokenizer_cap,fully_fits,special_token_overhead
wands,bge_base,39206,306,306,306,306,306,306,306,306,512,True,2
wands,bge_base,39207,435,435,435,435,435,435,435,435,512,True,2
wands,bge_base,39208,920,920,920,920,920,920,920,920,512,False,2
wands,bge_base,39209,615,615,615,615,615,615,615,615,512,False,2
wands,bge_base,39210,692,692,692,692,692,692,692,692,512,False,2
wands,bge_base,39211,856,856,856,856,856,856,856,856,512,False,2
wands,bge_base,39212,1451,1451,1451,1451,1451,1451,1451,1451,512,False,2
wands,bge_base,39213,660,660,660,660,660,660,660,660,512,False,2
wands,bge_base,39214,684,684,684,684,684,684,684,684,512,False,2
wands,bge_base,39215,568,568,568,568,568,568,568,568,512,False,2
wands,bge_base,39216,609,609,609,609,609,609,609,609,512,False,2
wands,bge_base,39217,971,971,971,971,971,971,971,971,512,False,2
wands,bge_base,39218,1448,1448,1448,1448,1448,1448,1448,1448,512,False,2
wands,bge_base,39219,789,789,789,789,789,789,789,789,512,False,2
wands,bge_base,39220,1014,1014,1014,1014,1014,1014,1014,1014,512,False,2
wands,bge_base,39221,684,684,684,684,684,684,684,684,512,False,2
wands,bge_base,39222,672,672,672,672,672,672,672,672,512,False,2
wands,bge_base,39223,983,983,983,983,983,983,983,983,512,False,2
wands,bge_base,39224,569,569,569,569,569,569,569,569,512,False,2
wands,bge_base,39225,1156,1156,1156,1156,1156,1156,1156,1156,512,False,2
wands,bge_base,39226,241,241,241,241,241,241,241,241,512,True,2
wands,bge_base,39227,413,413,413,413,413,413,413,413,512,True,2
wands,bge_base,39228,361,361,361,361,361,361,361,361,512,True,2
wands,bge_base,39229,788,788,788,788,788,788,788,788,512,False,2
wands,bge_base,39230,692,692,692,692,692,692,692,692,512,False,2
wands,bge_base,39231,615,615,615,615,615,615,615,615,512,False,2
wands,bge_base,39232,687,687,687,687,687,687,687,687,512,False,2
wands,bge_base,39233,680,680,680,680,680,680,680,680,512,False,2
wands,bge_base,39234,694,694,694,694,694,694,694,694,512,False,2
wands,bge_base,39235,690,690,690,690,690,690,690,690,512,False,2
wands,bge_base,39236,178,178,178,178,178,178,178,178,512,True,2
wands,bge_base,39237,412,412,412,412,412,412,412,412,512,True,2
wands,bge_base,39238,404,404,404,404,404,404,404,404,512,True,2
wands,bge_base,39239,1071,1071,1071,1071,1071,1071,1071,1071,512,False,2
wands,bge_base,39240,257,257,257,257,257,257,257,257,512,True,2
wands,bge_base,39241,1053,1053,1053,1053,1053,1053,1053,1053,512,False,2
wands,bge_base,39242,1523,1523,1523,1523,1523,1523,1523,1523,512,False,2
wands,bge_base,39243,618,618,618,618,618,618,618,618,512,False,2
wands,bge_base,39244,1135,1135,1135,1135,1135,1135,1135,1135,512,False,2
wands,bge_base,39245,1100,1100,1100,1100,1100,1100,1100,1100,512,False,2
wands,bge_base,39246,1033,1033,1033,1033,1033,1033,1033,1033,512,False,2
wands,bge_base,39247,596,596,596,596,596,596,596,596,512,False,2
wands,bge_base,39248,578,578,578,578,578,578,578,578,512,False,2
wands,bge_base,39249,602,602,602,602,602,602,602,602,512,False,2
wands,bge_base,39250,794,794,794,794,794,794,794,794,512,False,2
wands,bge_base,39251,858,858,858,858,858,858,858,858,512,False,2
wands,bge_base,39252,916,916,916,916,916,916,916,916,512,False,2
wands,bge_base,39253,768,768,768,768,768,768,768,768,512,False,2
wands,bge_base,39254,969,969,969,969,969,969,969,969,512,False,2
wands,bge_base,39255,916,916,916,916,916,916,916,916,512,False,2
wands,bge_base,39256,961,961,961,961,961,961,961,961,512,False,2
wands,bge_base,39257,897,897,897,897,897,897,897,897,512,False,2
wands,bge_base,39258,875,875,875,875,875,875,875,875,512,False,2
wands,bge_base,39259,950,950,950,950,950,950,950,950,512,False,2
wands,bge_base,39260,870,870,870,870,870,870,870,870,512,False,2
wands,bge_base,39261,820,820,820,820,820,820,820,820,512,False,2
wands,bge_base,39262,951,951,951,951,951,951,951,951,512,False,2
wands,bge_base,39263,980,980,980,980,980,980,980,980,512,False,2
wands,bge_base,39264,900,900,900,900,900,900,900,900,512,False,2
wands,bge_base,39265,971,971,971,971,971,971,971,971,512,False,2
wands,bge_base,39266,918,918,918,918,918,918,918,918,512,False,2
wands,bge_base,39267,1014,1014,1014,1014,1014,1014,1014,1014,512,False,2
wands,bge_base,39268,980,980,980,980,980,980,980,980,512,False,2
wands,bge_base,39269,804,804,804,804,804,804,804,804,512,False,2
wands,bge_base,39270,696,696,696,696,696,696,696,696,512,False,2
wands,bge_base,39271,744,744,744,744,744,744,744,744,512,False,2
wands,bge_base,39272,720,720,720,720,720,720,720,720,512,False,2
wands,bge_base,39273,1012,1012,1012,1012,1012,1012,1012,1012,512,False,2
wands,bge_base,39274,682,682,682,682,682,682,682,682,512,False,2
wands,bge_base,39275,699,699,699,699,699,699,699,699,512,False,2
wands,bge_base,39276,862,862,862,862,862,862,862,862,512,False,2
wands,bge_base,39277,1067,1067,1067,1067,1067,1067,1067,1067,512,False,2
wands,bge_base,39278,861,861,861,861,861,861,861,861,512,False,2
wands,bge_base,39279,888,888,888,888,888,888,888,888,512,False,2
wands,bge_base,39280,839,839,839,839,839,839,839,839,512,False,2
wands,bge_base,39281,846,846,846,846,846,846,846,846,512,False,2
wands,bge_base,39282,1050,1050,1050,1050,1050,1050,1050,1050,512,False,2
wands,bge_base,39283,881,881,881,881,881,881,881,881,512,False,2
wands,bge_base,39284,1026,1026,1026,1026,1026,1026,1026,1026,512,False,2
wands,bge_base,39285,993,993,993,993,993,993,993,993,512,False,2
wands,bge_base,39286,1074,1074,1074,1074,1074,1074,1074,1074,512,False,2
wands,bge_base,39287,1126,1126,1126,1126,1126,1126,1126,1126,512,False,2
wands,bge_base,39288,927,927,927,927,927,927,927,927,512,False,2
wands,bge_base,39289,901,901,901,901,901,901,901,901,512,False,2
wands,bge_base,39290,1114,1114,1114,1114,1114,1114,1114,1114,512,False,2
wands,bge_base,39291,1016,1016,1016,1016,1016,1016,1016,1016,512,False,2
wands,bge_base,39292,968,968,968,968,968,968,968,968,512,False,2
wands,bge_base,39293,765,765,765,765,765,765,765,765,512,False,2
wands,bge_base,39294,446,446,446,446,446,446,446,446,512,True,2
wands,bge_base,39295,418,418,418,418,418,418,418,418,512,True,2
wands,bge_base,39296,247,247,247,247,247,247,247,247,512,True,2
wands,bge_base,39297,188,188,188,188,188,188,188,188,512,True,2
wands,bge_base,39298,470,470,470,470,470,470,470,470,512,True,2
wands,bge_base,39299,404,404,404,404,404,404,404,404,512,True,2
wands,bge_base,39300,699,699,699,699,699,699,699,699,512,False,2
wands,bge_base,39301,616,616,616,616,616,616,616,616,512,False,2
wands,bge_base,39302,673,673,673,673,673,673,673,673,512,False,2
wands,bge_base,39303,578,578,578,578,578,578,578,578,512,False,2
wands,bge_base,39304,603,603,603,603,603,603,603,603,512,False,2
wands,bge_base,39305,652,652,652,652,652,652,652,652,512,False,2
wands,bge_base,39306,946,946,946,946,946,946,946,946,512,False,2
wands,bge_base,39307,213,213,213,213,213,213,213,213,512,True,2
wands,bge_base,39308,578,578,578,578,578,578,578,578,512,False,2
wands,bge_base,39309,568,568,568,568,568,568,568,568,512,False,2
wands,bge_base,39310,295,295,295,295,295,295,295,295,512,True,2
wands,bge_base,39311,361,361,361,361,361,361,361,361,512,True,2
wands,bge_base,39312,756,756,756,756,756,756,756,756,512,False,2
wands,bge_base,39313,585,585,585,585,585,585,585,585,512,False,2
wands,bge_base,39314,830,830,830,830,830,830,830,830,512,False,2
wands,bge_base,39315,817,817,817,817,817,817,817,817,512,False,2
wands,bge_base,39316,586,586,586,586,586,586,586,586,512,False,2
wands,bge_base,39317,589,589,589,589,589,589,589,589,512,False,2
wands,bge_base,39318,528,528,528,528,528,528,528,528,512,False,2
wands,bge_base,39319,630,630,630,630,630,630,630,630,512,False,2
wands,bge_base,39320,586,586,586,586,586,586,586,586,512,False,2
wands,bge_base,39321,1094,1094,1094,1094,1094,1094,1094,1094,512,False,2
wands,bge_base,39322,1123,1123,1123,1123,1123,1123,1123,1123,512,False,2
wands,bge_base,39323,984,984,984,984,984,984,984,984,512,False,2
wands,bge_base,39324,729,729,729,729,729,729,729,729,512,False,2
wands,bge_base,39325,692,692,692,692,692,692,692,692,512,False,2
wands,bge_base,39326,570,570,570,570,570,570,570,570,512,False,2
wands,bge_base,39327,700,700,700,700,700,700,700,700,512,False,2
wands,bge_base,39328,596,596,596,596,596,596,596,596,512,False,2
wands,bge_base,39329,648,648,648,648,648,648,648,648,512,False,2
wands,bge_base,39330,536,536,536,536,536,536,536,536,512,False,2
wands,bge_base,39331,655,655,655,655,655,655,655,655,512,False,2
wands,bge_base,39332,84,84,84,84,84,84,84,84,512,True,2
wands,bge_base,39333,218,218,218,218,218,218,218,218,512,True,2
wands,bge_base,39334,278,278,278,278,278,278,278,278,512,True,2
wands,bge_base,39335,208,208,208,208,208,208,208,208,512,True,2
wands,bge_base,39336,206,206,206,206,206,206,206,206,512,True,2
wands,bge_base,39337,208,208,208,208,208,208,208,208,512,True,2
wands,bge_base,39338,204,204,204,204,204,204,204,204,512,True,2
wands,bge_base,39339,203,203,203,203,203,203,203,203,512,True,2
wands,bge_base,39340,208,208,208,208,208,208,208,208,512,True,2
wands,bge_base,39341,333,333,333,333,333,333,333,333,512,True,2
wands,bge_base,39342,217,217,217,217,217,217,217,217,512,True,2
wands,bge_base,39343,213,213,213,213,213,213,213,213,512,True,2
wands,bge_base,39344,324,324,324,324,324,324,324,324,512,True,2
wands,bge_base,39345,214,214,214,214,214,214,214,214,512,True,2
wands,bge_base,39346,216,216,216,216,216,216,216,216,512,True,2
wands,bge_base,39347,215,215,215,215,215,215,215,215,512,True,2
wands,bge_base,39348,300,300,300,300,300,300,300,300,512,True,2
wands,bge_base,39349,340,340,340,340,340,340,340,340,512,True,2
wands,bge_base,39350,251,251,251,251,251,251,251,251,512,True,2
wands,bge_base,39351,158,158,158,158,158,158,158,158,512,True,2
wands,bge_base,39352,401,401,401,401,401,401,401,401,512,True,2
wands,bge_base,39353,412,412,412,412,412,412,412,412,512,True,2
wands,bge_base,39354,282,282,282,282,282,282,282,282,512,True,2
wands,bge_base,39355,565,565,565,565,565,565,565,565,512,False,2
wands,bge_base,39356,1123,1123,1123,1123,1123,1123,1123,1123,512,False,2
wands,bge_base,39357,991,991,991,991,991,991,991,991,512,False,2
wands,bge_base,39358,577,577,577,577,577,577,577,577,512,False,2
wands,bge_base,39359,515,515,515,515,515,515,515,515,512,False,2
wands,bge_base,39360,761,761,761,761,761,761,761,761,512,False,2
wands,bge_base,39361,878,878,878,878,878,878,878,878,512,False,2
wands,bge_base,39362,666,666,666,666,666,666,666,666,512,False,2
wands,bge_base,39363,648,648,648,648,648,648,648,648,512,False,2
wands,bge_base,39364,1010,1010,1010,1010,1010,1010,1010,1010,512,False,2
wands,bge_base,39365,1043,1043,1043,1043,1043,1043,1043,1043,512,False,2
wands,bge_base,39366,641,641,641,641,641,641,641,641,512,False,2
wands,bge_base,39367,458,458,458,458,458,458,458,458,512,True,2
wands,bge_base,39368,483,483,483,483,483,483,483,483,512,True,2
wands,bge_base,39369,498,498,498,498,498,498,498,498,512,True,2
wands,bge_base,39370,832,832,832,832,832,832,832,832,512,False,2
wands,bge_base,39371,337,337,337,337,337,337,337,337,512,True,2
wands,bge_base,39372,406,406,406,406,406,406,406,406,512,True,2
wands,bge_base,39373,857,857,857,857,857,857,857,857,512,False,2
wands,bge_base,39374,659,659,659,659,659,659,659,659,512,False,2
wands,bge_base,39375,987,987,987,987,987,987,987,987,512,False,2
wands,bge_base,39376,1100,1100,1100,1100,1100,1100,1100,1100,512,False,2
wands,bge_base,39377,639,639,639,639,639,639,639,639,512,False,2
wands,bge_base,39378,242,242,242,242,242,242,242,242,512,True,2
wands,bge_base,39379,1012,1012,1012,1012,1012,1012,1012,1012,512,False,2
wands,bge_base,39380,1105,1105,1105,1105,1105,1105,1105,1105,512,False,2
wands,bge_base,39381,1085,1085,1085,1085,1085,1085,1085,1085,512,False,2
wands,bge_base,39382,1173,1173,1173,1173,1173,1173,1173,1173,512,False,2
wands,bge_base,39383,1152,1152,1152,1152,1152,1152,1152,1152,512,False,2
wands,bge_base,39384,763,763,763,763,763,763,763,763,512,False,2
wands,bge_base,39385,181,181,181,181,181,181,181,181,512,True,2
wands,bge_base,39386,197,197,197,197,197,197,197,197,512,True,2
wands,bge_base,39387,217,217,217,217,217,217,217,217,512,True,2
wands,bge_base,39388,269,269,269,269,269,269,269,269,512,True,2
wands,bge_base,39389,398,398,398,398,398,398,398,398,512,True,2
wands,bge_base,39390,667,667,667,667,667,667,667,667,512,False,2
wands,bge_base,39391,558,558,558,558,558,558,558,558,512,False,2
wands,bge_base,39392,720,720,720,720,720,720,720,720,512,False,2
wands,bge_base,39393,759,759,759,759,759,759,759,759,512,False,2
wands,bge_base,39394,718,718,718,718,718,718,718,718,512,False,2
wands,bge_base,39395,554,554,554,554,554,554,554,554,512,False,2
wands,bge_base,39396,528,528,528,528,528,528,528,528,512,False,2
wands,bge_base,39397,614,614,614,614,614,614,614,614,512,False,2
wands,bge_base,39398,553,553,553,553,553,553,553,553,512,False,2
wands,bge_base,39399,839,839,839,839,839,839,839,839,512,False,2
wands,bge_base,39400,1051,1051,1051,1051,1051,1051,1051,1051,512,False,2
wands,bge_base,39401,607,607,607,607,607,607,607,607,512,False,2
wands,bge_base,39402,501,501,501,501,501,501,501,501,512,True,2
wands,bge_base,39403,694,694,694,694,694,694,694,694,512,False,2
wands,bge_base,39404,725,725,725,725,725,725,725,725,512,False,2
wands,bge_base,39405,588,588,588,588,588,588,588,588,512,False,2
wands,bge_base,39406,535,535,535,535,535,535,535,535,512,False,2
wands,bge_base,39407,414,414,414,414,414,414,414,414,512,True,2
wands,bge_base,39408,486,486,486,486,486,486,486,486,512,True,2
wands,bge_base,39409,482,482,482,482,482,482,482,482,512,True,2
wands,bge_base,39410,417,417,417,417,417,417,417,417,512,True,2
wands,bge_base,39411,496,496,496,496,496,496,496,496,512,True,2
wands,bge_base,39412,450,450,450,450,450,450,450,450,512,True,2
wands,bge_base,39413,474,474,474,474,474,474,474,474,512,True,2
wands,bge_base,39414,459,459,459,459,459,459,459,459,512,True,2
wands,bge_base,39415,460,460,460,460,460,460,460,460,512,True,2
wands,bge_base,39416,690,690,690,690,690,690,690,690,512,False,2
wands,bge_base,39417,574,574,574,574,574,574,574,574,512,False,2
wands,bge_base,39418,553,553,553,553,553,553,553,553,512,False,2
wands,bge_base,39419,740,740,740,740,740,740,740,740,512,False,2
wands,bge_base,39420,512,512,512,512,512,512,512,512,512,True,2
wands,bge_base,39421,788,788,788,788,788,788,788,788,512,False,2
wands,bge_base,39422,533,533,533,533,533,533,533,533,512,False,2
wands,bge_base,39423,301,301,301,301,301,301,301,301,512,True,2
wands,bge_base,39424,277,277,277,277,277,277,277,277,512,True,2
wands,bge_base,39425,297,297,297,297,297,297,297,297,512,True,2
wands,bge_base,39426,492,492,492,492,492,492,492,492,512,True,2
wands,bge_base,39427,710,710,710,710,710,710,710,710,512,False,2
wands,bge_base,39428,722,722,722,722,722,722,722,722,512,False,2
wands,bge_base,39429,720,720,720,720,720,720,720,720,512,False,2
wands,bge_base,39430,406,406,406,406,406,406,406,406,512,True,2
wands,bge_base,39431,404,404,404,404,404,404,404,404,512,True,2
wands,bge_base,39432,350,350,350,350,350,350,350,350,512,True,2
wands,bge_base,39433,699,699,699,699,699,699,699,699,512,False,2
wands,bge_base,39434,698,698,698,698,698,698,698,698,512,False,2
wands,bge_base,39435,808,808,808,808,808,808,808,808,512,False,2
wands,bge_base,39436,599,599,599,599,599,599,599,599,512,False,2
wands,bge_base,39437,901,901,901,901,901,901,901,901,512,False,2
wands,bge_base,39438,683,683,683,683,683,683,683,683,512,False,2
wands,bge_base,39439,449,449,449,449,449,449,449,449,512,True,2
wands,bge_base,39440,580,580,580,580,580,580,580,580,512,False,2
wands,bge_base,39441,650,650,650,650,650,650,650,650,512,False,2
wands,bge_base,39442,549,549,549,549,549,549,549,549,512,False,2
wands,bge_base,39443,531,531,531,531,531,531,531,531,512,False,2
wands,bge_base,39444,490,490,490,490,490,490,490,490,512,True,2
wands,bge_base,39445,466,466,466,466,466,466,466,466,512,True,2
wands,bge_base,39446,490,490,490,490,490,490,490,490,512,True,2
wands,bge_base,39447,541,541,541,541,541,541,541,541,512,False,2
wands,bge_base,39448,499,499,499,499,499,499,499,499,512,True,2
wands,bge_base,39449,475,475,475,475,475,475,475,475,512,True,2
wands,bge_base,39450,488,488,488,488,488,488,488,488,512,True,2
wands,bge_base,39451,734,734,734,734,734,734,734,734,512,False,2
wands,bge_base,39452,544,544,544,544,544,544,544,544,512,False,2
wands,bge_base,39453,604,604,604,604,604,604,604,604,512,False,2
wands,bge_base,39454,443,443,443,443,443,443,443,443,512,True,2
wands,bge_base,39455,788,788,788,788,788,788,788,788,512,False,2
wands,bge_base,39456,588,588,588,588,588,588,588,588,512,False,2
wands,bge_base,39457,572,572,572,572,572,572,572,572,512,False,2
wands,bge_base,39458,711,711,711,711,711,711,711,711,512,False,2
wands,bge_base,39459,634,634,634,634,634,634,634,634,512,False,2
wands,bge_base,39460,434,434,434,434,434,434,434,434,512,True,2
wands,bge_base,39461,666,666,666,666,666,666,666,666,512,False,2
wands,bge_base,39462,405,405,405,405,405,405,405,405,512,True,2
wands,bge_base,39463,682,682,682,682,682,682,682,682,512,False,2
wands,bge_base,39464,732,732,732,732,732,732,732,732,512,False,2
wands,bge_base,39465,704,704,704,704,704,704,704,704,512,False,2
wands,bge_base,39466,549,549,549,549,549,549,549,549,512,False,2
wands,bge_base,39467,475,475,475,475,475,475,475,475,512,True,2
wands,bge_base,39468,689,689,689,689,689,689,689,689,512,False,2
wands,bge_base,39469,607,607,607,607,607,607,607,607,512,False,2
wands,bge_base,39470,462,462,462,462,462,462,462,462,512,True,2
