query_id,Always,VI,Never,mean_schedule_inclusion,C0_inclusion,dataset,model,encoder_profile,population,target_support,K,intervention,competitors,catalog_size,eligible_queries,highest_relevance_pairs,bootstrap_draws,bootstrap_seed,relevant_count
50118,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,13
50311,0.7222222222222222,0.0,0.2777777777777778,0.7222222222222222,0.7222222222222222,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,18
50356,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,5
50494,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.8367346938775511,0.8571428571428571,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
51056,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,1
51227,0.9230769230769231,0.0,0.07692307692307693,0.9230769230769231,0.9230769230769231,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,13
51454,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,10
52230,0.3076923076923077,0.07692307692307693,0.6153846153846154,0.3736263736263736,0.38461538461538464,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,13
52255,0.2222222222222222,0.0,0.7777777777777778,0.2222222222222222,0.2222222222222222,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,9
52348,0.0,1.0,0.0,0.8571428571428571,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,1
52482,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,1
52830,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
53042,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
53114,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
53284,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,1
53328,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,10
53451,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
54039,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,13
54044,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
54558,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
54634,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,4
55280,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,5
55365,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
55531,0.5,0.25,0.25,0.6428571428571428,0.5,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,4
55677,0.45454545454545453,0.0,0.5454545454545454,0.45454545454545453,0.45454545454545453,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,11
56281,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,5
56758,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
57100,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,9
57276,0.5833333333333334,0.0,0.4166666666666667,0.5833333333333334,0.5833333333333334,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,24
57921,0.26666666666666666,0.2,0.5333333333333333,0.32380952380952377,0.3333333333333333,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,15
58044,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
58233,0.0,0.0,1.0,0.0,0.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,8
58514,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,11
58597,0.7692307692307693,0.0,0.23076923076923078,0.7692307692307693,0.7692307692307693,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,13
59963,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.7532467532467533,0.8181818181818182,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,11
60628,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,4
61329,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,14
61522,0.2,0.2,0.6,0.34285714285714286,0.4,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,5
61574,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,0.8571428571428571,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
61598,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
61723,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
61798,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
61830,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
61961,0.8,0.0,0.2,0.8,0.8,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,5
62478,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
62513,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.6984126984126984,0.7777777777777778,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,9
62558,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
62858,0.8888888888888888,0.0,0.1111111111111111,0.8888888888888888,0.8888888888888888,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,9
62937,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
62954,0.2692307692307692,0.11538461538461539,0.6153846153846154,0.31868131868131866,0.3076923076923077,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,26
63291,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,5
63701,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
63917,0.5769230769230769,0.07692307692307693,0.34615384615384615,0.6153846153846154,0.6153846153846154,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,26
63927,0.6,0.0,0.4,0.6,0.6,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,5
64191,0.0,1.0,0.0,0.14285714285714285,0.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,1
64212,0.75,0.0,0.25,0.75,0.75,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,8
64296,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,1
64880,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
65197,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,0.8571428571428571,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
65347,0.5,0.0,0.5,0.5,0.5,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,4
65397,0.38461538461538464,0.0,0.6153846153846154,0.38461538461538464,0.38461538461538464,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,13
65683,0.65,0.0,0.35,0.65,0.65,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,20
65798,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
66004,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,14
66062,0.0,0.0,1.0,0.0,0.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,1
66396,0.5217391304347826,0.17391304347826086,0.30434782608695654,0.6273291925465838,0.6521739130434783,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,23
66421,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,6
66476,0.6666666666666666,0.08333333333333333,0.25,0.6785714285714285,0.75,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,12
66494,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,9
67075,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
67189,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,1
67570,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
67637,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,0.8571428571428571,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
67712,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,0.8571428571428571,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
67894,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,12
68340,0.8235294117647058,0.0,0.17647058823529413,0.8235294117647058,0.8235294117647058,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,17
68572,0.5,0.0,0.5,0.5,0.5,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,6
69025,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
69269,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,4
69657,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,13
69695,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,8
69739,0.2,0.0,0.8,0.2,0.2,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,5
70263,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,6
70625,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
70787,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,5
71186,0.0,0.0,1.0,0.0,0.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
71356,0.5,0.16666666666666666,0.3333333333333333,0.6190476190476191,0.6666666666666666,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,6
71655,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,6
71902,0.0,0.0,1.0,0.0,0.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,1
72088,0.8888888888888888,0.0,0.1111111111111111,0.8888888888888888,0.8888888888888888,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,9
72127,0.5,0.0,0.5,0.5,0.5,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,2
72915,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,15
73215,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,3
73282,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.6938775510204083,0.7142857142857143,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
73400,0.6666666666666666,0.25,0.08333333333333333,0.7380952380952381,0.75,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,12
73401,1.0,0.0,0.0,1.0,1.0,esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,7
